 ,X,Y,Red,Green,Blue
1,99,31,186,186,186
2,100,31,143,143,143
3,101,31,150,150,150
4,102,31,162,162,162
5,103,31,165,165,165
6,104,31,168,168,168
7,105,31,172,172,172
8,106,31,179,179,179
9,107,31,183,183,183
10,108,31,187,187,187
11,109,31,188,188,188
12,110,31,189,189,189
13,111,31,190,190,190
14,112,31,189,189,189
15,113,31,189,189,189
16,114,31,188,188,188
17,115,31,183,183,183
18,116,31,169,169,169
19,117,31,161,161,161
20,100,32,159,159,159
21,101,32,163,163,163
22,102,32,199,199,199
23,103,32,210,210,210
24,104,32,212,212,212
25,105,32,213,213,213
26,106,32,218,218,218
27,107,32,217,217,217
28,108,32,218,218,218
29,109,32,216,216,216
30,110,32,215,215,215
31,111,32,216,216,216
32,112,32,215,215,215
33,113,32,213,213,213
34,114,32,211,211,211
35,115,32,203,203,203
36,116,32,175,175,175
37,117,32,148,148,148
38,118,32,141,141,141
39,100,33,183,183,183
40,101,33,144,144,144
41,102,33,177,177,177
42,103,33,213,213,213
43,104,33,220,220,220
44,105,33,225,225,225
45,106,33,228,228,228
46,107,33,227,227,227
47,108,33,227,227,227
48,109,33,226,226,226
49,110,33,226,226,226
50,111,33,228,228,228
51,112,33,225,225,225
52,113,33,225,225,225
53,114,33,223,223,223
54,115,33,222,222,222
55,116,33,216,216,216
56,117,33,179,179,179
57,118,33,140,140,140
58,119,33,138,138,138
59,101,34,151,151,151
60,102,34,149,149,149
61,103,34,187,187,187
62,104,34,217,217,217
63,105,34,226,226,226
64,106,34,232,232,232
65,107,34,231,231,231
66,108,34,230,230,230
67,109,34,231,231,231
68,110,34,230,230,230
69,111,34,233,233,233
70,112,34,230,230,230
71,113,34,229,229,229
72,114,34,228,228,228
73,115,34,229,229,229
74,116,34,232,232,232
75,117,34,217,217,217
76,118,34,181,181,181
77,119,34,145,145,145
78,120,34,142,142,142
79,101,35,173,173,173
80,102,35,149,149,149
81,103,35,152,152,152
82,104,35,187,187,187
83,105,35,223,223,223
84,106,35,234,234,234
85,107,35,235,235,235
86,108,35,234,234,234
87,109,35,235,235,235
88,110,35,235,235,235
89,111,35,234,234,234
90,112,35,233,233,233
91,113,35,231,231,231
92,114,35,233,233,233
93,115,35,231,231,231
94,116,35,236,236,236
95,117,35,231,231,231
96,118,35,219,219,219
97,119,35,186,186,186
98,120,35,145,145,145
99,121,35,154,154,154
100,101,36,200,200,200
101,102,36,155,155,155
102,103,36,144,144,144
103,104,36,151,151,151
104,105,36,194,194,194
105,106,36,229,229,229
106,107,36,235,235,235
107,108,36,235,235,235
108,109,36,238,238,238
109,110,36,239,239,239
110,111,36,237,237,237
111,112,36,235,235,235
112,113,36,235,235,235
113,114,36,235,235,235
114,115,36,236,236,236
115,116,36,239,239,239
116,117,36,232,232,232
117,118,36,230,230,230
118,119,36,225,225,225
119,120,36,189,189,189
120,121,36,151,151,151
121,122,36,165,165,165
122,102,37,172,172,172
123,103,37,147,147,147
124,104,37,144,144,144
125,105,37,156,156,156
126,106,37,204,204,204
127,107,37,234,234,234
128,108,37,236,236,236
129,109,37,239,239,239
130,110,37,239,239,239
131,111,37,239,239,239
132,112,37,236,236,236
133,113,37,235,235,235
134,114,37,237,237,237
135,115,37,237,237,237
136,116,37,239,239,239
137,117,37,236,236,236
138,118,37,234,234,234
139,119,37,229,229,229
140,120,37,221,221,221
141,121,37,189,189,189
142,122,37,151,151,151
143,123,37,172,172,172
