 ,X,Y,Red,Green,Blue
1,52,38,140,140,140
2,53,38,138,138,138
3,54,38,146,146,146
4,55,38,154,154,154
5,56,38,160,160,160
6,57,38,164,164,164
7,58,38,176,176,176
8,59,38,176,176,176
9,60,38,172,172,172
10,61,38,175,175,175
11,62,38,179,179,179
12,63,38,180,180,180
13,64,38,186,186,186
14,65,38,193,193,193
15,66,38,189,189,189
16,67,38,189,189,189
17,68,38,194,194,194
18,69,38,196,196,196
19,70,38,201,201,201
20,71,38,199,199,199
21,72,38,189,189,189
22,73,38,198,198,198
23,51,39,153,153,153
24,52,39,122,122,122
25,53,39,154,154,154
26,54,39,184,184,184
27,55,39,190,190,190
28,56,39,194,194,194
29,57,39,199,199,199
30,58,39,203,203,203
31,59,39,203,203,203
32,60,39,201,201,201
33,61,39,204,204,204
34,62,39,206,206,206
35,63,39,207,207,207
36,64,39,211,211,211
37,65,39,213,213,213
38,66,39,210,210,210
39,67,39,211,211,211
40,68,39,208,208,208
41,69,39,211,211,211
42,70,39,212,212,212
43,71,39,201,201,201
44,72,39,164,164,164
45,73,39,148,148,148
46,51,40,129,129,129
47,52,40,125,125,125
48,53,40,179,179,179
49,54,40,197,197,197
50,55,40,201,201,201
51,56,40,200,200,200
52,57,40,204,204,204
53,58,40,207,207,207
54,59,40,212,212,212
55,60,40,215,215,215
56,61,40,214,214,214
57,62,40,215,215,215
58,63,40,214,214,214
59,64,40,217,217,217
60,65,40,218,218,218
61,66,40,218,218,218
62,67,40,222,222,222
63,68,40,220,220,220
64,69,40,222,222,222
65,70,40,220,220,220
66,71,40,188,188,188
67,72,40,132,132,132
68,73,40,125,125,125
69,50,41,159,159,159
70,51,41,116,116,116
71,52,41,135,135,135
72,53,41,195,195,195
73,54,41,202,202,202
74,55,41,204,204,204
75,56,41,201,201,201
76,57,41,205,205,205
77,58,41,210,210,210
78,59,41,212,212,212
79,60,41,219,219,219
80,61,41,218,218,218
81,62,41,219,219,219
82,63,41,220,220,220
83,64,41,221,221,221
84,65,41,222,222,222
85,66,41,223,223,223
86,67,41,224,224,224
87,68,41,225,225,225
88,69,41,226,226,226
89,70,41,220,220,220
90,71,41,171,171,171
91,72,41,127,127,127
92,73,41,132,132,132
93,50,42,133,133,133
94,51,42,115,115,115
95,52,42,156,156,156
96,53,42,200,200,200
97,54,42,202,202,202
98,55,42,200,200,200
99,56,42,204,204,204
100,57,42,205,205,205
101,58,42,209,209,209
102,59,42,212,212,212
103,60,42,216,216,216
104,61,42,218,218,218
105,62,42,219,219,219
106,63,42,219,219,219
107,64,42,223,223,223
108,65,42,223,223,223
109,66,42,222,222,222
110,67,42,221,221,221
111,68,42,225,225,225
112,69,42,227,227,227
113,70,42,217,217,217
114,71,42,158,158,158
115,72,42,123,123,123
116,73,42,122,122,122
117,50,43,117,117,117
118,51,43,126,126,126
119,52,43,177,177,177
120,53,43,201,201,201
121,54,43,202,202,202
122,55,43,203,203,203
123,56,43,204,204,204
124,57,43,203,203,203
125,58,43,205,205,205
126,59,43,207,207,207
127,60,43,213,213,213
128,61,43,216,216,216
129,62,43,219,219,219
130,63,43,220,220,220
131,64,43,220,220,220
132,65,43,222,222,222
133,66,43,219,219,219
134,67,43,223,223,223
135,68,43,225,225,225
136,69,43,223,223,223
137,70,43,212,212,212
138,71,43,149,149,149
139,72,43,122,122,122
140,73,43,119,119,119
141,49,44,138,138,138
142,50,44,110,110,110
143,51,44,136,136,136
144,52,44,185,185,185
145,53,44,196,196,196
146,54,44,199,199,199
147,55,44,201,201,201
148,56,44,202,202,202
149,57,44,205,205,205
150,58,44,206,206,206
151,59,44,209,209,209
152,60,44,213,213,213
153,61,44,215,215,215
154,62,44,215,215,215
155,63,44,217,217,217
156,64,44,216,216,216
157,65,44,218,218,218
158,66,44,216,216,216
159,67,44,219,219,219
160,68,44,219,219,219
161,69,44,218,218,218
162,70,44,204,204,204
163,71,44,137,137,137
164,72,44,120,120,120
165,73,44,119,119,119
166,49,45,116,116,116
167,50,45,109,109,109
168,51,45,155,155,155
169,52,45,187,187,187
170,53,45,193,193,193
171,54,45,196,196,196
172,55,45,200,200,200
173,56,45,203,203,203
174,57,45,205,205,205
175,58,45,207,207,207
176,59,45,211,211,211
