 ,X,Y,Red,Green,Blue
1,59,23,120,120,120
2,60,23,119,119,119
3,61,23,141,141,141
4,62,23,150,150,150
5,63,23,151,151,151
6,64,23,152,152,152
7,65,23,155,155,155
8,66,23,155,155,155
9,67,23,160,160,160
10,68,23,161,161,161
11,69,23,159,159,159
12,70,23,160,160,160
13,71,23,157,157,157
14,72,23,145,145,145
15,73,23,135,135,135
16,74,23,134,134,134
17,58,24,129,129,129
18,59,24,110,110,110
19,60,24,135,135,135
20,61,24,159,159,159
21,62,24,164,164,164
22,63,24,164,164,164
23,64,24,166,166,166
24,65,24,168,168,168
25,66,24,169,169,169
26,67,24,169,169,169
27,68,24,169,169,169
28,69,24,169,169,169
29,70,24,170,170,170
30,71,24,165,165,165
31,72,24,133,133,133
32,73,24,123,123,123
33,74,24,122,122,122
34,58,25,116,116,116
35,59,25,122,122,122
36,60,25,154,154,154
37,61,25,167,167,167
38,62,25,172,172,172
39,63,25,172,172,172
40,64,25,173,173,173
41,65,25,174,174,174
42,66,25,175,175,175
43,67,25,177,177,177
44,68,25,176,176,176
45,69,25,175,175,175
46,70,25,175,175,175
47,71,25,155,155,155
48,72,25,123,123,123
49,73,25,120,120,120
50,74,25,118,118,118
51,57,26,131,131,131
52,58,26,112,112,112
53,59,26,145,145,145
54,60,26,167,167,167
55,61,26,172,172,172
56,62,26,177,177,177
57,63,26,176,176,176
58,64,26,177,177,177
59,65,26,179,179,179
60,66,26,180,180,180
61,67,26,182,182,182
62,68,26,181,181,181
63,69,26,178,178,178
64,70,26,172,172,172
65,71,26,137,137,137
66,72,26,119,119,119
67,73,26,119,119,119
68,74,26,120,120,120
69,56,27,152,152,152
70,57,27,118,118,118
71,58,27,129,129,129
72,59,27,163,163,163
73,60,27,173,173,173
74,61,27,176,176,176
75,62,27,181,181,181
76,63,27,181,181,181
77,64,27,181,181,181
78,65,27,183,183,183
79,66,27,186,186,186
80,67,27,187,187,187
81,68,27,186,186,186
82,69,27,183,183,183
83,70,27,159,159,159
84,71,27,124,124,124
85,72,27,117,117,117
86,73,27,119,119,119
87,74,27,117,117,117
