 ,X,Y,Red,Green,Blue
1,103,40,202,202,202
2,104,40,161,161,161
3,105,40,143,143,143
4,106,40,140,140,140
5,107,40,150,150,150
6,108,40,164,164,164
7,109,40,172,172,172
8,110,40,183,183,183
9,111,40,193,193,193
10,112,40,193,193,193
11,113,40,190,190,190
12,114,40,192,192,192
13,115,40,191,191,191
14,116,40,191,191,191
15,117,40,187,187,187
16,118,40,193,193,193
17,119,40,196,196,196
18,120,40,189,189,189
19,121,40,187,187,187
20,122,40,188,188,188
21,123,40,192,192,192
22,124,40,196,196,196
23,104,41,151,151,151
24,105,41,133,133,133
25,106,41,145,145,145
26,107,41,189,189,189
27,108,41,200,200,200
28,109,41,199,199,199
29,110,41,193,193,193
30,111,41,190,190,190
31,112,41,188,188,188
32,113,41,184,184,184
33,114,41,181,181,181
34,115,41,168,168,168
35,116,41,157,157,157
36,117,41,146,146,146
37,118,41,153,153,153
38,119,41,157,157,157
39,120,41,152,152,152
40,121,41,145,145,145
41,122,41,155,155,155
42,123,41,167,167,167
43,124,41,168,168,168
44,125,41,178,178,178
45,104,42,170,170,170
46,105,42,135,135,135
47,106,42,154,154,154
48,107,42,219,219,219
49,108,42,237,237,237
50,109,42,239,239,239
51,110,42,240,240,240
52,111,42,237,237,237
53,112,42,237,237,237
54,113,42,235,235,235
55,114,42,233,233,233
56,115,42,227,227,227
57,116,42,216,216,216
58,117,42,203,203,203
59,118,42,199,199,199
60,119,42,193,193,193
61,120,42,188,188,188
62,121,42,177,177,177
63,122,42,175,175,175
64,123,42,176,176,176
65,124,42,172,172,172
66,125,42,157,157,157
67,126,42,169,169,169
68,104,43,195,195,195
69,105,43,139,139,139
70,106,43,150,150,150
71,107,43,210,210,210
72,108,43,236,236,236
73,109,43,243,243,243
74,110,43,243,243,243
75,111,43,247,247,247
76,112,43,245,245,245
77,113,43,245,245,245
78,114,43,247,247,247
79,115,43,246,246,246
80,116,43,246,246,246
81,117,43,239,239,239
82,118,43,238,238,238
83,119,43,239,239,239
84,120,43,236,236,236
85,121,43,233,233,233
86,122,43,231,231,231
87,123,43,231,231,231
88,124,43,220,220,220
89,125,43,168,168,168
90,126,43,150,150,150
91,105,44,151,151,151
92,106,44,142,142,142
93,107,44,203,203,203
94,108,44,238,238,238
95,109,44,244,244,244
96,110,44,246,246,246
97,111,44,247,247,247
98,112,44,249,249,249
99,113,44,247,247,247
100,114,44,247,247,247
101,115,44,249,249,249
102,116,44,247,247,247
103,117,44,244,244,244
104,118,44,242,242,242
105,119,44,242,242,242
106,120,44,241,241,241
107,121,44,240,240,240
108,122,44,241,241,241
109,123,44,239,239,239
110,124,44,236,236,236
111,125,44,185,185,185
112,126,44,144,144,144
113,127,44,142,142,142
114,105,45,176,176,176
115,106,45,142,142,142
116,107,45,196,196,196
117,108,45,240,240,240
118,109,45,246,246,246
119,110,45,246,246,246
120,111,45,249,249,249
121,112,45,249,249,249
122,113,45,250,250,250
123,114,45,250,250,250
124,115,45,249,249,249
125,116,45,252,252,252
126,117,45,245,245,245
127,118,45,249,249,249
128,119,45,251,251,251
129,120,45,245,245,245
130,121,45,247,247,247
131,122,45,244,244,244
132,123,45,245,245,245
133,124,45,246,246,246
134,125,45,214,214,214
135,126,45,157,157,157
136,127,45,144,144,144
137,128,45,156,156,156
138,105,46,200,200,200
139,106,46,152,152,152
140,107,46,187,187,187
141,108,46,236,236,236
142,109,46,244,244,244
143,110,46,245,245,245
144,111,46,251,251,251
145,112,46,249,249,249
146,113,46,249,249,249
147,114,46,248,248,248
148,115,46,248,248,248
149,116,46,253,253,253
150,117,46,247,247,247
151,118,46,250,250,250
152,119,46,255,255,255
153,120,46,251,251,251
154,121,46,251,251,251
155,122,46,250,250,250
156,123,46,247,247,247
157,124,46,248,248,248
158,125,46,235,235,235
159,126,46,181,181,181
160,127,46,160,160,160
161,128,46,161,161,161
162,106,47,161,161,161
163,107,47,177,177,177
164,108,47,233,233,233
165,109,47,242,242,242
166,110,47,245,245,245
167,111,47,249,249,249
168,112,47,250,250,250
169,113,47,247,247,247
170,114,47,247,247,247
171,115,47,248,248,248
172,116,47,252,252,252
173,117,47,250,250,250
174,118,47,252,252,252
175,119,47,254,254,254
176,120,47,250,250,250
177,121,47,252,252,252
178,122,47,252,252,252
179,123,47,248,248,248
180,124,47,249,249,249
181,125,47,245,245,245
182,126,47,207,207,207
183,127,47,161,161,161
184,128,47,160,160,160
185,129,47,162,162,162
186,106,48,177,177,177
187,107,48,172,172,172
188,108,48,224,224,224
189,109,48,240,240,240
190,110,48,241,241,241
191,111,48,248,248,248
192,112,48,249,249,249
193,113,48,247,247,247
194,114,48,247,247,247
195,115,48,250,250,250
196,116,48,250,250,250
197,117,48,248,248,248
198,118,48,249,249,249
199,119,48,249,249,249
200,120,48,250,250,250
201,121,48,250,250,250
202,122,48,248,248,248
203,123,48,247,247,247
204,124,48,247,247,247
205,125,48,247,247,247
206,126,48,228,228,228
207,127,48,171,171,171
208,128,48,152,152,152
209,129,48,151,151,151
210,130,48,161,161,161
211,106,49,195,195,195
212,107,49,164,164,164
213,108,49,210,210,210
214,109,49,236,236,236
215,110,49,237,237,237
216,111,49,244,244,244
217,112,49,245,245,245
218,113,49,243,243,243
219,114,49,245,245,245
220,115,49,244,244,244
221,116,49,247,247,247
222,117,49,245,245,245
223,118,49,247,247,247
224,119,49,251,251,251
225,120,49,249,249,249
226,121,49,251,251,251
227,122,49,247,247,247
228,123,49,251,251,251
229,124,49,248,248,248
230,125,49,246,246,246
231,126,49,241,241,241
232,127,49,196,196,196
233,128,49,147,147,147
234,129,49,152,152,152
235,130,49,154,154,154
236,107,50,167,167,167
237,108,50,193,193,193
238,109,50,224,224,224
239,110,50,230,230,230
240,111,50,236,236,236
241,112,50,237,237,237
242,113,50,237,237,237
243,114,50,239,239,239
244,115,50,237,237,237
245,116,50,243,243,243
246,117,50,243,243,243
247,118,50,245,245,245
248,119,50,248,248,248
249,120,50,246,246,246
250,121,50,249,249,249
251,122,50,246,246,246
252,123,50,248,248,248
253,124,50,250,250,250
254,125,50,245,245,245
255,126,50,242,242,242
256,127,50,219,219,219
257,128,50,158,158,158
258,129,50,154,154,154
259,130,50,156,156,156
260,131,50,160,160,160
261,120,51,242,242,242
262,121,51,243,243,243
263,122,51,243,243,243
264,123,51,242,242,242
265,124,51,244,244,244
266,125,51,241,241,241
267,126,51,241,241,241
268,127,51,231,231,231
269,128,51,178,178,178
