 ,X,Y,Red,Green,Blue
1,128,42,195,195,195
2,129,42,158,158,158
3,130,42,157,157,157
4,131,42,158,158,158
5,132,42,158,158,158
6,133,42,155,155,155
7,134,42,152,152,152
8,135,42,149,149,149
9,136,42,148,148,148
10,137,42,155,155,155
11,138,42,161,161,161
12,139,42,159,159,159
13,140,42,156,156,156
14,141,42,154,154,154
15,142,42,156,156,156
16,143,42,158,158,158
17,144,42,166,166,166
18,145,42,156,156,156
19,146,42,156,156,156
20,147,42,163,163,163
21,129,43,175,175,175
22,130,43,143,143,143
23,131,43,141,141,141
24,132,43,142,142,142
25,133,43,138,138,138
26,134,43,140,140,140
27,135,43,138,138,138
28,136,43,135,135,135
29,137,43,132,132,132
30,138,43,135,135,135
31,139,43,135,135,135
32,140,43,137,137,137
33,141,43,135,135,135
34,142,43,134,134,134
35,143,43,132,132,132
36,144,43,136,136,136
37,145,43,131,131,131
38,146,43,132,132,132
39,147,43,135,135,135
40,148,43,151,151,151
41,130,44,161,161,161
42,131,44,142,142,142
43,132,44,141,141,141
44,133,44,136,136,136
45,134,44,134,134,134
46,135,44,131,131,131
47,136,44,129,129,129
48,137,44,124,124,124
49,138,44,124,124,124
50,139,44,123,123,123
51,140,44,122,122,122
52,141,44,123,123,123
53,142,44,122,122,122
54,143,44,119,119,119
55,144,44,122,122,122
56,145,44,118,118,118
57,146,44,124,124,124
58,147,44,125,125,125
59,148,44,129,129,129
60,149,44,141,141,141
61,131,45,148,148,148
62,132,45,133,133,133
63,133,45,131,131,131
64,134,45,129,129,129
65,135,45,129,129,129
66,136,45,131,131,131
67,137,45,123,123,123
68,138,45,123,123,123
69,139,45,120,120,120
70,140,45,117,117,117
71,141,45,115,115,115
72,142,45,113,113,113
73,143,45,116,116,116
74,144,45,112,112,112
75,145,45,115,115,115
76,146,45,117,117,117
77,147,45,121,121,121
78,148,45,125,125,125
79,149,45,132,132,132
80,150,45,146,146,146
81,131,46,184,184,184
82,132,46,148,148,148
83,133,46,146,146,146
84,134,46,144,144,144
85,135,46,135,135,135
86,136,46,136,136,136
87,137,46,131,131,131
88,138,46,128,128,128
89,139,46,125,125,125
90,140,46,118,118,118
91,141,46,112,112,112
92,142,46,114,114,114
93,143,46,112,112,112
94,144,46,113,113,113
95,145,46,112,112,112
96,146,46,115,115,115
97,147,46,119,119,119
98,148,46,120,120,120
99,149,46,135,135,135
100,150,46,141,141,141
101,151,46,144,144,144
102,132,47,176,176,176
103,133,47,156,156,156
104,134,47,153,153,153
105,135,47,152,152,152
106,136,47,146,146,146
107,137,47,139,139,139
108,138,47,135,135,135
109,139,47,126,126,126
110,140,47,119,119,119
111,141,47,115,115,115
112,142,47,112,112,112
113,143,47,112,112,112
114,144,47,109,109,109
115,145,47,111,111,111
116,146,47,115,115,115
117,147,47,115,115,115
118,148,47,117,117,117
119,149,47,122,122,122
120,150,47,139,139,139
121,151,47,138,138,138
122,133,48,165,165,165
123,134,48,158,158,158
124,135,48,156,156,156
125,136,48,153,153,153
126,137,48,147,147,147
127,138,48,142,142,142
128,139,48,133,133,133
129,140,48,122,122,122
130,141,48,114,114,114
131,142,48,114,114,114
132,143,48,112,112,112
133,144,48,111,111,111
134,145,48,116,116,116
135,146,48,112,112,112
136,147,48,113,113,113
137,148,48,116,116,116
138,149,48,117,117,117
139,150,48,122,122,122
140,151,48,129,129,129
141,152,48,132,132,132
142,133,49,191,191,191
143,134,49,157,157,157
144,135,49,154,154,154
145,136,49,153,153,153
146,137,49,150,150,150
147,138,49,147,147,147
148,139,49,138,138,138
149,140,49,125,125,125
150,141,49,119,119,119
151,142,49,116,116,116
152,143,49,113,113,113
153,144,49,111,111,111
154,145,49,115,115,115
155,146,49,115,115,115
156,147,49,116,116,116
157,148,49,118,118,118
158,149,49,117,117,117
159,150,49,120,120,120
160,151,49,123,123,123
161,152,49,129,129,129
162,153,49,147,147,147
163,134,50,176,176,176
164,135,50,152,152,152
165,136,50,154,154,154
166,137,50,153,153,153
167,138,50,146,146,146
168,139,50,136,136,136
169,140,50,124,124,124
170,141,50,118,118,118
171,142,50,115,115,115
172,143,50,114,114,114
173,144,50,114,114,114
174,145,50,114,114,114
175,146,50,115,115,115
176,147,50,121,121,121
177,148,50,119,119,119
178,149,50,117,117,117
179,150,50,117,117,117
180,151,50,119,119,119
181,152,50,123,123,123
182,153,50,135,135,135
183,154,50,157,157,157
184,135,51,164,164,164
185,136,51,157,157,157
186,137,51,154,154,154
187,138,51,152,152,152
188,139,51,140,140,140
189,140,51,123,123,123
190,141,51,115,115,115
191,142,51,116,116,116
192,143,51,114,114,114
193,144,51,115,115,115
194,145,51,113,113,113
195,146,51,117,117,117
196,147,51,120,120,120
197,148,51,120,120,120
198,149,51,115,115,115
199,150,51,116,116,116
200,151,51,118,118,118
201,152,51,121,121,121
202,153,51,122,122,122
203,154,51,139,139,139
204,155,51,161,161,161
205,136,52,173,173,173
206,137,52,169,169,169
207,138,52,163,163,163
208,139,52,154,154,154
209,140,52,135,135,135
210,141,52,132,132,132
211,142,52,129,129,129
212,143,52,123,123,123
213,144,52,125,125,125
214,145,52,127,127,127
215,146,52,124,124,124
216,147,52,126,126,126
217,148,52,127,127,127
218,149,52,121,121,121
219,150,52,121,121,121
220,151,52,120,120,120
221,152,52,123,123,123
222,153,52,126,126,126
223,154,52,130,130,130
224,155,52,147,147,147
225,156,52,158,158,158
