 ,X,Y,Red,Green,Blue
1,36,29,89,89,89
2,37,29,127,127,127
3,38,29,151,151,151
4,39,29,158,158,158
5,40,29,159,159,159
6,41,29,162,162,162
7,42,29,164,164,164
8,43,29,163,163,163
9,44,29,169,169,169
10,45,29,169,169,169
11,46,29,174,174,174
12,47,29,174,174,174
13,48,29,176,176,176
14,49,29,176,176,176
15,50,29,176,176,176
16,51,29,171,171,171
17,52,29,152,152,152
18,53,29,118,118,118
19,35,30,80,80,80
20,36,30,113,113,113
21,37,30,150,150,150
22,38,30,159,159,159
23,39,30,162,162,162
24,40,30,163,163,163
25,41,30,168,168,168
26,42,30,169,169,169
27,43,30,168,168,168
28,44,30,172,172,172
29,45,30,173,173,173
30,46,30,177,177,177
31,47,30,177,177,177
32,48,30,178,178,178
33,49,30,178,178,178
34,50,30,178,178,178
35,51,30,166,166,166
36,52,30,121,121,121
37,34,31,80,80,80
38,35,31,112,112,112
39,36,31,146,146,146
40,37,31,158,158,158
41,38,31,163,163,163
42,39,31,165,165,165
43,40,31,170,170,170
44,41,31,172,172,172
45,42,31,171,171,171
46,43,31,174,174,174
47,44,31,176,176,176
48,45,31,176,176,176
49,46,31,179,179,179
50,47,31,181,181,181
51,48,31,181,181,181
52,49,31,181,181,181
53,50,31,173,173,173
54,51,31,137,137,137
55,52,31,107,107,107
56,33,32,81,81,81
57,34,32,114,114,114
58,35,32,149,149,149
59,36,32,161,161,161
60,37,32,163,163,163
61,38,32,166,166,166
62,39,32,170,170,170
63,40,32,171,171,171
64,41,32,176,176,176
65,42,32,176,176,176
66,43,32,177,177,177
67,44,32,181,181,181
68,45,32,181,181,181
69,46,32,184,184,184
70,47,32,186,186,186
71,48,32,186,186,186
72,49,32,184,184,184
73,50,32,148,148,148
74,51,32,110,110,110
75,32,33,86,86,86
76,33,33,111,111,111
77,34,33,148,148,148
78,35,33,160,160,160
79,36,33,162,162,162
80,37,33,166,166,166
81,38,33,169,169,169
82,39,33,170,170,170
83,40,33,172,172,172
84,41,33,176,176,176
85,42,33,178,178,178
86,43,33,178,178,178
87,44,33,180,180,180
88,45,33,183,183,183
89,46,33,185,185,185
90,47,33,185,185,185
91,48,33,183,183,183
92,49,33,163,163,163
93,50,33,115,115,115
94,31,34,84,84,84
95,32,34,104,104,104
96,33,34,143,143,143
97,34,34,155,155,155
98,35,34,160,160,160
99,36,34,162,162,162
100,37,34,165,165,165
101,38,34,167,167,167
102,39,34,172,172,172
103,40,34,172,172,172
104,41,34,177,177,177
105,42,34,176,176,176
106,43,34,178,178,178
107,44,34,181,181,181
108,45,34,183,183,183
109,46,34,187,187,187
110,47,34,185,185,185
111,48,34,176,176,176
112,49,34,130,130,130
113,50,34,107,107,107
114,30,35,82,82,82
115,31,35,78,78,78
116,32,35,96,96,96
117,33,35,109,109,109
118,34,35,118,118,118
119,35,35,121,121,121
120,36,35,122,122,122
121,37,35,122,122,122
122,38,35,129,129,129
123,39,35,135,135,135
124,40,35,138,138,138
125,41,35,142,142,142
126,42,35,143,143,143
127,43,35,145,145,145
128,44,35,152,152,152
129,45,35,153,153,153
130,46,35,155,155,155
131,47,35,156,156,156
132,48,35,140,140,140
133,49,35,112,112,112
