 ,X,Y,Red,Green,Blue
1,108,53,170,170,170
2,109,53,145,145,145
3,110,53,146,146,146
4,111,53,153,153,153
5,112,53,155,155,155
6,113,53,158,158,158
7,114,53,164,164,164
8,115,53,169,169,169
9,116,53,168,168,168
10,117,53,170,170,170
11,118,53,177,177,177
12,119,53,183,183,183
13,120,53,185,185,185
14,121,53,196,196,196
15,122,53,195,195,195
16,123,53,194,194,194
17,124,53,196,196,196
18,125,53,198,198,198
19,126,53,197,197,197
20,127,53,199,199,199
21,128,53,199,199,199
22,129,53,195,195,195
23,130,53,198,198,198
24,131,53,195,195,195
25,132,53,199,199,199
26,133,53,201,201,201
27,109,54,135,135,135
28,110,54,132,132,132
29,111,54,138,138,138
30,112,54,163,163,163
31,113,54,170,170,170
32,114,54,174,174,174
33,115,54,174,174,174
34,116,54,170,170,170
35,117,54,170,170,170
36,118,54,171,171,171
37,119,54,171,171,171
38,120,54,166,166,166
39,121,54,166,166,166
40,122,54,159,159,159
41,123,54,156,156,156
42,124,54,158,158,158
43,125,54,156,156,156
44,126,54,153,153,153
45,127,54,155,155,155
46,128,54,161,161,161
47,129,54,153,153,153
48,130,54,151,151,151
49,131,54,149,149,149
50,132,54,148,148,148
51,133,54,146,146,146
52,134,54,158,158,158
53,109,55,140,140,140
54,110,55,120,120,120
55,111,55,127,127,127
56,112,55,181,181,181
57,113,55,215,215,215
58,114,55,219,219,219
59,115,55,222,222,222
60,116,55,226,226,226
61,117,55,221,221,221
62,118,55,223,223,223
63,119,55,225,225,225
64,120,55,221,221,221
65,121,55,217,217,217
66,122,55,216,216,216
67,123,55,211,211,211
68,124,55,211,211,211
69,125,55,210,210,210
70,126,55,207,207,207
71,127,55,206,206,206
72,128,55,204,204,204
73,129,55,199,199,199
74,130,55,193,193,193
75,131,55,185,185,185
76,132,55,175,175,175
77,133,55,138,138,138
78,134,55,129,129,129
79,135,55,158,158,158
80,109,56,161,161,161
81,110,56,117,117,117
82,111,56,123,123,123
83,112,56,152,152,152
84,113,56,210,210,210
85,114,56,223,223,223
86,115,56,228,228,228
87,116,56,233,233,233
88,117,56,230,230,230
89,118,56,230,230,230
90,119,56,232,232,232
91,120,56,231,231,231
92,121,56,230,230,230
93,122,56,232,232,232
94,123,56,230,230,230
95,124,56,230,230,230
96,125,56,230,230,230
97,126,56,230,230,230
98,127,56,231,231,231
99,128,56,230,230,230
100,129,56,234,234,234
101,130,56,231,231,231
102,131,56,223,223,223
103,132,56,221,221,221
104,133,56,176,176,176
105,134,56,129,129,129
106,135,56,129,129,129
107,110,57,122,122,122
108,111,57,121,121,121
109,112,57,131,131,131
110,113,57,189,189,189
111,114,57,217,217,217
112,115,57,225,225,225
113,116,57,233,233,233
114,117,57,230,230,230
115,118,57,232,232,232
116,119,57,232,232,232
117,120,57,233,233,233
118,121,57,233,233,233
119,122,57,231,231,231
120,123,57,231,231,231
121,124,57,235,235,235
122,125,57,232,232,232
123,126,57,232,232,232
124,127,57,232,232,232
125,128,57,230,230,230
126,129,57,237,237,237
127,130,57,234,234,234
128,131,57,229,229,229
129,132,57,230,230,230
130,133,57,213,213,213
131,134,57,150,150,150
132,135,57,125,125,125
133,136,57,136,136,136
134,110,58,143,143,143
135,111,58,119,119,119
136,112,58,121,121,121
137,113,58,160,160,160
138,114,58,212,212,212
139,115,58,223,223,223
140,116,58,231,231,231
141,117,58,229,229,229
142,118,58,228,228,228
143,119,58,232,232,232
144,120,58,232,232,232
145,121,58,232,232,232
146,122,58,233,233,233
147,123,58,231,231,231
148,124,58,234,234,234
149,125,58,234,234,234
150,126,58,232,232,232
151,127,58,233,233,233
152,128,58,234,234,234
153,129,58,235,235,235
154,130,58,234,234,234
155,131,58,233,233,233
156,132,58,230,230,230
157,133,58,226,226,226
158,134,58,193,193,193
159,135,58,138,138,138
160,136,58,126,126,126
161,137,58,149,149,149
162,110,59,170,170,170
163,111,59,122,122,122
164,112,59,117,117,117
165,113,59,133,133,133
166,114,59,197,197,197
167,115,59,219,219,219
168,116,59,230,230,230
169,117,59,228,228,228
170,118,59,230,230,230
171,119,59,232,232,232
172,120,59,229,229,229
173,121,59,229,229,229
174,122,59,232,232,232
175,123,59,233,233,233
176,124,59,237,237,237
177,125,59,235,235,235
178,126,59,233,233,233
179,127,59,235,235,235
180,128,59,237,237,237
181,129,59,235,235,235
182,130,59,237,237,237
183,131,59,235,235,235
184,132,59,236,236,236
185,133,59,230,230,230
186,134,59,222,222,222
187,135,59,172,172,172
188,136,59,128,128,128
189,137,59,130,130,130
190,111,60,132,132,132
191,112,60,113,113,113
192,113,60,117,117,117
193,114,60,165,165,165
194,115,60,213,213,213
195,116,60,225,225,225
196,117,60,224,224,224
197,118,60,225,225,225
198,119,60,228,228,228
199,120,60,225,225,225
200,121,60,228,228,228
201,122,60,227,227,227
202,123,60,230,230,230
203,124,60,232,232,232
204,125,60,231,231,231
205,126,60,231,231,231
206,127,60,230,230,230
207,128,60,232,232,232
208,129,60,234,234,234
209,130,60,232,232,232
210,131,60,231,231,231
211,132,60,232,232,232
212,133,60,230,230,230
213,134,60,228,228,228
214,135,60,208,208,208
215,136,60,146,146,146
216,137,60,122,122,122
217,138,60,131,131,131
218,111,61,155,155,155
219,112,61,117,117,117
220,113,61,114,114,114
221,114,61,138,138,138
222,115,61,203,203,203
223,116,61,219,219,219
224,117,61,220,220,220
225,118,61,224,224,224
226,119,61,225,225,225
227,120,61,225,225,225
228,121,61,226,226,226
229,122,61,229,229,229
230,123,61,229,229,229
231,124,61,232,232,232
232,125,61,230,230,230
233,126,61,230,230,230
234,127,61,230,230,230
235,128,61,231,231,231
236,129,61,232,232,232
237,130,61,231,231,231
238,131,61,231,231,231
239,132,61,232,232,232
240,133,61,230,230,230
241,134,61,231,231,231
242,135,61,225,225,225
243,136,61,183,183,183
244,137,61,126,126,126
245,138,61,119,119,119
246,139,61,139,139,139
247,111,62,178,178,178
248,112,62,124,124,124
249,113,62,114,114,114
250,114,62,122,122,122
251,115,62,176,176,176
252,116,62,216,216,216
253,117,62,218,218,218
254,118,62,221,221,221
255,119,62,223,223,223
256,120,62,223,223,223
257,121,62,224,224,224
258,122,62,226,226,226
259,123,62,225,225,225
260,124,62,226,226,226
261,125,62,228,228,228
262,126,62,230,230,230
263,127,62,228,228,228
264,128,62,228,228,228
265,129,62,229,229,229
266,130,62,232,232,232
267,131,62,229,229,229
268,132,62,229,229,229
269,133,62,229,229,229
270,134,62,229,229,229
271,135,62,231,231,231
272,136,62,213,213,213
273,137,62,155,155,155
274,138,62,123,123,123
275,139,62,120,120,120
276,112,63,139,139,139
277,113,63,112,112,112
278,114,63,113,113,113
279,115,63,146,146,146
280,116,63,205,205,205
281,117,63,215,215,215
282,118,63,217,217,217
283,119,63,221,221,221
284,120,63,223,223,223
285,121,63,222,222,222
286,122,63,223,223,223
287,123,63,222,222,222
288,124,63,225,225,225
289,125,63,226,226,226
290,126,63,224,224,224
291,127,63,226,226,226
292,128,63,226,226,226
293,129,63,227,227,227
294,130,63,228,228,228
295,131,63,226,226,226
296,132,63,228,228,228
297,133,63,226,226,226
298,134,63,230,230,230
299,135,63,232,232,232
300,136,63,225,225,225
301,137,63,193,193,193
302,138,63,135,135,135
303,139,63,118,118,118
304,140,63,126,126,126
305,112,64,164,164,164
306,113,64,119,119,119
307,114,64,112,112,112
308,115,64,122,122,122
309,116,64,183,183,183
310,117,64,209,209,209
311,118,64,216,216,216
312,119,64,219,219,219
313,120,64,220,220,220
314,121,64,220,220,220
315,122,64,221,221,221
316,123,64,223,223,223
317,124,64,225,225,225
318,125,64,225,225,225
319,126,64,225,225,225
320,127,64,226,226,226
321,128,64,225,225,225
322,129,64,227,227,227
323,130,64,228,228,228
324,131,64,227,227,227
325,132,64,229,229,229
326,133,64,228,228,228
327,134,64,231,231,231
328,135,64,230,230,230
329,136,64,231,231,231
330,137,64,220,220,220
331,138,64,175,175,175
332,139,64,126,126,126
333,140,64,117,117,117
334,112,65,183,183,183
335,113,65,129,129,129
336,114,65,113,113,113
337,115,65,115,115,115
338,116,65,152,152,152
339,117,65,203,203,203
340,118,65,214,214,214
341,119,65,218,218,218
342,120,65,218,218,218
343,121,65,220,220,220
344,122,65,220,220,220
345,123,65,220,220,220
346,124,65,224,224,224
347,125,65,225,225,225
348,126,65,225,225,225
349,127,65,224,224,224
350,128,65,224,224,224
351,129,65,226,226,226
352,130,65,228,228,228
353,131,65,224,224,224
354,132,65,225,225,225
355,133,65,225,225,225
356,134,65,230,230,230
357,135,65,230,230,230
358,136,65,230,230,230
359,137,65,226,226,226
360,138,65,209,209,209
361,139,65,149,149,149
362,140,65,115,115,115
363,141,65,120,120,120
364,113,66,153,153,153
365,114,66,117,117,117
366,115,66,115,115,115
367,116,66,129,129,129
368,117,66,184,184,184
369,118,66,209,209,209
370,119,66,215,215,215
371,120,66,216,216,216
372,121,66,218,218,218
373,122,66,219,219,219
374,123,66,219,219,219
375,124,66,224,224,224
376,125,66,223,223,223
377,126,66,222,222,222
378,127,66,223,223,223
379,128,66,220,220,220
380,129,66,225,225,225
381,130,66,226,226,226
382,131,66,226,226,226
383,132,66,228,228,228
384,133,66,227,227,227
385,134,66,225,225,225
386,135,66,229,229,229
387,136,66,231,231,231
388,137,66,228,228,228
389,138,66,219,219,219
390,139,66,190,190,190
391,140,66,133,133,133
392,141,66,116,116,116
393,142,66,135,135,135
394,113,67,177,177,177
395,114,67,125,125,125
396,115,67,116,116,116
397,116,67,120,120,120
398,117,67,160,160,160
399,118,67,205,205,205
400,119,67,212,212,212
401,120,67,213,213,213
402,121,67,216,216,216
403,122,67,217,217,217
404,123,67,218,218,218
405,124,67,220,220,220
406,125,67,221,221,221
407,126,67,220,220,220
408,127,67,220,220,220
409,128,67,221,221,221
410,129,67,222,222,222
411,130,67,222,222,222
412,131,67,224,224,224
413,132,67,226,226,226
414,133,67,225,225,225
415,134,67,226,226,226
416,135,67,228,228,228
417,136,67,228,228,228
418,137,67,227,227,227
419,138,67,221,221,221
420,139,67,213,213,213
421,140,67,165,165,165
422,141,67,120,120,120
423,142,67,118,118,118
424,113,68,188,188,188
425,114,68,136,136,136
426,115,68,116,116,116
427,116,68,122,122,122
428,117,68,155,155,155
429,118,68,202,202,202
430,119,68,212,212,212
431,120,68,213,213,213
432,121,68,215,215,215
433,122,68,218,218,218
434,123,68,218,218,218
435,124,68,221,221,221
436,125,68,220,220,220
437,126,68,220,220,220
438,127,68,220,220,220
439,128,68,219,219,219
440,129,68,220,220,220
441,130,68,220,220,220
442,131,68,221,221,221
443,132,68,224,224,224
444,133,68,224,224,224
445,134,68,225,225,225
446,135,68,228,228,228
447,136,68,228,228,228
