 ,X,Y,Red,Green,Blue
1,17,50,99,99,99
2,18,50,91,91,91
3,19,50,91,91,91
4,20,50,91,91,91
5,21,50,92,92,92
6,22,50,92,92,92
7,23,50,97,97,97
8,24,50,99,99,99
9,25,50,101,101,101
10,26,50,104,104,104
11,27,50,105,105,105
12,28,50,111,111,111
13,29,50,113,113,113
14,30,50,116,116,116
15,31,50,117,117,117
16,32,50,117,117,117
17,33,50,117,117,117
18,34,50,125,125,125
19,35,50,130,130,130
20,36,50,131,131,131
21,37,50,132,132,132
22,38,50,134,134,134
23,39,50,134,134,134
24,40,50,134,134,134
25,41,50,139,139,139
26,42,50,142,142,142
27,43,50,158,158,158
28,16,51,106,106,106
29,17,51,80,80,80
30,18,51,100,100,100
31,19,51,114,114,114
32,20,51,117,117,117
33,21,51,119,119,119
34,22,51,118,118,118
35,23,51,117,117,117
36,24,51,117,117,117
37,25,51,119,119,119
38,26,51,119,119,119
39,27,51,117,117,117
40,28,51,120,120,120
41,29,51,121,121,121
42,30,51,122,122,122
43,31,51,117,117,117
44,32,51,115,115,115
45,33,51,110,110,110
46,34,51,114,114,114
47,35,51,114,114,114
48,36,51,114,114,114
49,37,51,113,113,113
50,38,51,115,115,115
51,39,51,104,104,104
52,40,51,96,96,96
53,41,51,100,100,100
54,42,51,106,106,106
55,15,52,117,117,117
56,16,52,83,83,83
57,17,52,93,93,93
58,18,52,138,138,138
59,19,52,150,150,150
60,20,52,154,154,154
61,21,52,156,156,156
62,22,52,154,154,154
63,23,52,158,158,158
64,24,52,162,162,162
65,25,52,163,163,163
66,26,52,162,162,162
67,27,52,163,163,163
68,28,52,167,167,167
69,29,52,164,164,164
70,30,52,167,167,167
71,31,52,167,167,167
72,32,52,164,164,164
73,33,52,163,163,163
74,34,52,167,167,167
75,35,52,166,166,166
76,36,52,165,165,165
77,37,52,166,166,166
78,38,52,155,155,155
79,39,52,106,106,106
80,40,52,94,94,94
81,41,52,97,97,97
82,42,52,109,109,109
83,14,53,123,123,123
84,15,53,85,85,85
85,16,53,84,84,84
86,17,53,122,122,122
87,18,53,149,149,149
88,19,53,155,155,155
89,20,53,159,159,159
90,21,53,161,161,161
91,22,53,164,164,164
92,23,53,164,164,164
93,24,53,166,166,166
94,25,53,169,169,169
95,26,53,169,169,169
96,27,53,169,169,169
97,28,53,171,171,171
98,29,53,171,171,171
99,30,53,172,172,172
100,31,53,173,173,173
101,32,53,173,173,173
102,33,53,170,170,170
103,34,53,171,171,171
104,35,53,171,171,171
105,36,53,171,171,171
106,37,53,168,168,168
107,38,53,131,131,131
108,39,53,93,93,93
109,40,53,87,87,87
110,41,53,90,90,90
