 ,X,Y,Red,Green,Blue
348,8,79,62,62,62
349,9,79,61,61,61
350,10,79,65,65,65
351,11,79,65,65,65
352,12,79,57,57,57
353,13,79,53,53,53
354,14,79,56,56,56
355,15,79,57,57,57
356,16,79,60,60,60
357,17,79,60,60,60
358,18,79,60,60,60
359,19,79,59,59,59
360,20,79,61,61,61
361,21,79,60,60,60
362,22,79,65,65,65
363,23,79,73,73,73
364,24,79,70,70,70
365,25,79,65,65,65
366,26,79,63,63,63
367,27,79,63,63,63
368,28,79,63,63,63
369,29,79,63,63,63
370,0,80,59,59,59
371,1,80,60,60,60
372,2,80,61,61,61
373,3,80,62,62,62
374,4,80,61,61,61
375,5,80,61,61,61
376,6,80,58,58,58
377,7,80,59,59,59
378,8,80,62,62,62
379,9,80,63,63,63
380,10,80,65,65,65
381,11,80,62,62,62
382,12,80,55,55,55
383,13,80,54,54,54
384,14,80,54,54,54
385,15,80,56,56,56
386,16,80,58,58,58
387,17,80,58,58,58
388,18,80,58,58,58
389,19,80,57,57,57
390,20,80,60,60,60
391,21,80,60,60,60
392,22,80,61,61,61
393,23,80,69,69,69
394,24,80,73,73,73
395,25,80,70,70,70
396,26,80,63,63,63
397,27,80,62,62,62
398,28,80,62,62,62
399,29,80,62,62,62
400,0,81,61,61,61
401,1,81,62,62,62
402,2,81,62,62,62
403,3,81,62,62,62
404,4,81,61,61,61
405,5,81,59,59,59
406,6,81,63,63,63
407,7,81,63,63,63
408,8,81,63,63,63
409,9,81,64,64,64
410,10,81,65,65,65
411,11,81,61,61,61
412,12,81,58,58,58
413,13,81,60,60,60
414,14,81,58,58,58
415,15,81,58,58,58
416,16,81,56,56,56
417,17,81,56,56,56
418,18,81,57,57,57
419,19,81,57,57,57
420,20,81,58,58,58
421,21,81,58,58,58
422,22,81,59,59,59
423,23,81,67,67,67
424,24,81,69,69,69
425,25,81,69,69,69
426,26,81,63,63,63
427,27,81,61,61,61
428,28,81,64,64,64
429,0,82,63,63,63
430,1,82,61,61,61
431,2,82,62,62,62
432,3,82,61,61,61
433,4,82,60,60,60
434,5,82,59,59,59
435,6,82,60,60,60
436,7,82,62,62,62
437,8,82,63,63,63
438,9,82,62,62,62
439,10,82,61,61,61
440,11,82,60,60,60
441,12,82,60,60,60
442,13,82,61,61,61
443,14,82,63,63,63
444,15,82,61,61,61
445,16,82,61,61,61
446,17,82,57,57,57
447,18,82,60,60,60
448,19,82,57,57,57
449,20,82,58,58,58
450,21,82,56,56,56
451,22,82,53,53,53
452,23,82,64,64,64
453,24,82,70,70,70
454,25,82,67,67,67
455,26,82,64,64,64
456,27,82,66,66,66
457,28,82,67,67,67
458,0,83,61,61,61
459,1,83,63,63,63
460,2,83,64,64,64
461,3,83,64,64,64
462,4,83,62,62,62
463,5,83,62,62,62
464,6,83,61,61,61
465,7,83,60,60,60
466,8,83,62,62,62
467,9,83,57,57,57
468,10,83,61,61,61
469,11,83,63,63,63
470,12,83,62,62,62
471,13,83,66,66,66
472,14,83,69,69,69
473,15,83,65,65,65
474,16,83,61,61,61
475,17,83,58,58,58
476,18,83,60,60,60
477,19,83,61,61,61
478,20,83,59,59,59
479,21,83,53,53,53
480,22,83,55,55,55
481,23,83,65,65,65
482,24,83,72,72,72
483,25,83,69,69,69
484,26,83,61,61,61
485,27,83,63,63,63
486,28,83,66,66,66
487,0,84,65,65,65
488,1,84,63,63,63
489,2,84,61,61,61
490,3,84,63,63,63
491,4,84,63,63,63
492,5,84,59,59,59
493,6,84,63,63,63
494,7,84,60,60,60
495,8,84,62,62,62
496,9,84,54,54,54
497,10,84,58,58,58
498,11,84,56,56,56
499,12,84,59,59,59
500,13,84,57,57,57
501,14,84,61,61,61
502,15,84,61,61,61
503,16,84,56,56,56
504,17,84,53,53,53
505,18,84,56,56,56
506,19,84,57,57,57
507,20,84,60,60,60
508,21,84,53,53,53
509,22,84,56,56,56
510,23,84,63,63,63
511,24,84,70,70,70
512,25,84,63,63,63
513,26,84,58,58,58
514,27,84,56,56,56
515,0,85,63,63,63
516,1,85,60,60,60
517,2,85,65,65,65
518,3,85,63,63,63
519,4,85,61,61,61
520,5,85,61,61,61
521,6,85,60,60,60
522,7,85,63,63,63
523,8,85,60,60,60
524,9,85,55,55,55
525,10,85,56,56,56
526,11,85,56,56,56
527,12,85,55,55,55
528,13,85,56,56,56
529,14,85,59,59,59
530,15,85,56,56,56
531,16,85,56,56,56
532,17,85,55,55,55
533,18,85,59,59,59
534,19,85,59,59,59
535,20,85,59,59,59
536,21,85,53,53,53
537,22,85,58,58,58
538,23,85,64,64,64
539,24,85,66,66,66
540,25,85,64,64,64
541,26,85,56,56,56
542,27,85,55,55,55
543,0,86,63,63,63
544,1,86,61,61,61
545,2,86,60,60,60
546,3,86,60,60,60
547,4,86,62,62,62
548,5,86,61,61,61
549,6,86,58,58,58
550,7,86,61,61,61
551,8,86,56,56,56
552,9,86,55,55,55
553,10,86,58,58,58
554,11,86,57,57,57
555,12,86,53,53,53
556,13,86,56,56,56
557,14,86,58,58,58
558,15,86,56,56,56
559,16,86,56,56,56
560,17,86,58,58,58
561,18,86,57,57,57
562,19,86,61,61,61
563,20,86,59,59,59
564,21,86,56,56,56
565,22,86,61,61,61
566,23,86,63,63,63
567,24,86,69,69,69
568,25,86,66,66,66
569,26,86,57,57,57
570,0,87,62,62,62
571,1,87,63,63,63
572,2,87,62,62,62
573,3,87,59,59,59
574,4,87,61,61,61
575,5,87,60,60,60
576,6,87,58,58,58
577,7,87,57,57,57
578,8,87,56,56,56
579,9,87,58,58,58
580,10,87,58,58,58
581,11,87,54,54,54
582,12,87,53,53,53
583,13,87,53,53,53
584,14,87,56,56,56
585,15,87,53,53,53
586,16,87,53,53,53
587,17,87,54,54,54
588,18,87,59,59,59
589,19,87,62,62,62
590,20,87,60,60,60
591,21,87,55,55,55
592,22,87,59,59,59
593,23,87,61,61,61
594,24,87,68,68,68
595,25,87,67,67,67
596,26,87,63,63,63
597,0,88,61,61,61
598,1,88,61,61,61
599,2,88,62,62,62
600,3,88,59,59,59
601,4,88,62,62,62
602,5,88,60,60,60
603,6,88,58,58,58
604,7,88,60,60,60
605,8,88,58,58,58
606,9,88,59,59,59
607,10,88,56,56,56
608,11,88,55,55,55
609,12,88,54,54,54
610,13,88,55,55,55
611,14,88,55,55,55
612,15,88,54,54,54
613,16,88,54,54,54
614,17,88,56,56,56
615,18,88,57,57,57
616,19,88,60,60,60
617,20,88,60,60,60
618,21,88,50,50,50
619,22,88,48,48,48
620,23,88,52,52,52
621,24,88,67,67,67
622,25,88,65,65,65
623,0,89,63,63,63
624,1,89,62,62,62
625,2,89,63,63,63
626,3,89,59,59,59
627,4,89,63,63,63
628,5,89,61,61,61
629,6,89,61,61,61
630,7,89,60,60,60
631,8,89,58,58,58
632,9,89,59,59,59
633,10,89,58,58,58
634,11,89,58,58,58
635,12,89,54,54,54
636,13,89,55,55,55
637,14,89,56,56,56
638,15,89,55,55,55
639,16,89,56,56,56
640,17,89,58,58,58
641,18,89,63,63,63
642,19,89,63,63,63
643,20,89,62,62,62
644,21,89,55,55,55
645,22,89,48,48,48
646,23,89,51,51,51
647,24,89,64,64,64
648,25,89,69,69,69
649,0,90,65,65,65
650,1,90,63,63,63
651,2,90,64,64,64
652,3,90,61,61,61
653,4,90,63,63,63
654,5,90,63,63,63
655,6,90,61,61,61
656,7,90,62,62,62
657,8,90,60,60,60
658,9,90,59,59,59
659,10,90,58,58,58
660,11,90,59,59,59
661,12,90,56,56,56
662,13,90,57,57,57
663,14,90,58,58,58
664,15,90,58,58,58
665,16,90,58,58,58
666,17,90,60,60,60
667,18,90,63,63,63
668,19,90,63,63,63
669,20,90,62,62,62
670,21,90,56,56,56
671,22,90,48,48,48
672,23,90,54,54,54
673,24,90,66,66,66
674,0,91,67,67,67
675,1,91,63,63,63
676,2,91,65,65,65
677,3,91,64,64,64
678,4,91,63,63,63
679,5,91,66,66,66
680,6,91,63,63,63
681,7,91,61,61,61
682,8,91,62,62,62
683,9,91,60,60,60
684,10,91,60,60,60
685,11,91,59,59,59
686,12,91,59,59,59
687,13,91,58,58,58
688,14,91,61,61,61
689,15,91,60,60,60
690,16,91,61,61,61
691,17,91,66,66,66
692,18,91,67,67,67
693,19,91,67,67,67
694,20,91,64,64,64
695,21,91,62,62,62
696,22,91,56,56,56
697,23,91,58,58,58
698,24,91,71,71,71
699,0,92,68,68,68
700,1,92,69,69,69
701,2,92,67,67,67
702,3,92,69,69,69
703,4,92,66,66,66
704,5,92,64,64,64
705,6,92,63,63,63
706,7,92,61,61,61
707,8,92,60,60,60
708,9,92,63,63,63
709,10,92,64,64,64
710,11,92,61,61,61
711,12,92,61,61,61
712,13,92,63,63,63
713,14,92,64,64,64
714,15,92,59,59,59
715,16,92,63,63,63
716,17,92,66,66,66
717,18,92,68,68,68
718,19,92,67,67,67
719,20,92,67,67,67
720,21,92,64,64,64
721,22,92,64,64,64
722,23,92,63,63,63
723,24,92,82,82,82
724,0,93,70,70,70
725,1,93,74,74,74
726,2,93,85,85,85
727,3,93,76,76,76
728,4,93,72,72,72
729,5,93,68,68,68
730,6,93,67,67,67
731,7,93,65,65,65
732,8,93,64,64,64
733,9,93,64,64,64
734,10,93,62,62,62
735,11,93,61,61,61
736,12,93,61,61,61
737,13,93,59,59,59
738,14,93,64,64,64
739,15,93,68,68,68
740,16,93,63,63,63
741,17,93,68,68,68
742,18,93,69,69,69
743,19,93,71,71,71
744,20,93,67,67,67
745,21,93,71,71,71
746,22,93,70,70,70
747,23,93,72,72,72
748,0,94,82,82,82
749,1,94,94,94,94
750,2,94,105,105,105
751,3,94,93,93,93
752,4,94,79,79,79
753,5,94,73,73,73
754,6,94,72,72,72
755,7,94,69,69,69
756,8,94,66,66,66
757,9,94,64,64,64
758,10,94,64,64,64
759,11,94,66,66,66
760,12,94,62,62,62
761,13,94,67,67,67
762,14,94,69,69,69
763,15,94,70,70,70
764,16,94,70,70,70
765,17,94,70,70,70
766,18,94,70,70,70
767,19,94,71,71,71
768,20,94,72,72,72
769,21,94,72,72,72
770,22,94,70,70,70
771,23,94,81,81,81
772,12,95,67,67,67
773,13,95,67,67,67
774,14,95,73,73,73
775,15,95,72,72,72
776,16,95,73,73,73
777,17,95,71,71,71
778,18,95,71,71,71
779,19,95,72,72,72
780,20,95,73,73,73
781,21,95,72,72,72
782,22,95,73,73,73
