 ,X,Y,Red,Green,Blue
1,77,52,167,167,167
2,78,52,163,163,163
3,79,52,164,164,164
4,80,52,161,161,161
5,81,52,157,157,157
6,82,52,159,159,159
7,83,52,178,178,178
8,84,52,186,186,186
9,85,52,186,186,186
10,86,52,182,182,182
11,87,52,183,183,183
12,88,52,177,177,177
13,89,52,178,178,178
14,90,52,173,173,173
15,91,52,174,174,174
16,92,52,178,178,178
17,93,52,172,172,172
18,94,52,174,174,174
19,95,52,175,175,175
20,96,52,174,174,174
21,97,52,178,178,178
22,98,52,180,180,180
23,99,52,181,181,181
24,100,52,183,183,183
25,101,52,184,184,184
26,102,52,186,186,186
27,103,52,186,186,186
28,104,52,188,188,188
29,105,52,195,195,195
30,77,53,159,159,159
31,78,53,156,156,156
32,79,53,156,156,156
33,80,53,156,156,156
34,81,53,152,152,152
35,82,53,154,154,154
36,83,53,191,191,191
37,84,53,209,209,209
38,85,53,210,210,210
39,86,53,211,211,211
40,87,53,209,209,209
41,88,53,208,208,208
42,89,53,208,208,208
43,90,53,203,203,203
44,91,53,198,198,198
45,92,53,196,196,196
46,93,53,187,187,187
47,94,53,180,180,180
48,95,53,176,176,176
49,96,53,168,168,168
50,97,53,162,162,162
51,98,53,155,155,155
52,99,53,153,153,153
53,100,53,150,150,150
54,101,53,145,145,145
55,102,53,143,143,143
56,103,53,136,136,136
57,104,53,136,136,136
58,105,53,142,142,142
59,77,54,156,156,156
60,78,54,156,156,156
61,79,54,155,155,155
62,80,54,151,151,151
63,81,54,150,150,150
64,82,54,162,162,162
65,83,54,202,202,202
66,84,54,211,211,211
67,85,54,210,210,210
68,86,54,213,213,213
69,87,54,216,216,216
70,88,54,215,215,215
71,89,54,219,219,219
72,90,54,216,216,216
73,91,54,216,216,216
74,92,54,218,218,218
75,93,54,214,214,214
76,94,54,213,213,213
77,95,54,214,214,214
78,96,54,211,211,211
79,97,54,210,210,210
80,98,54,207,207,207
81,99,54,204,204,204
82,100,54,199,199,199
83,101,54,183,183,183
84,102,54,143,143,143
85,103,54,134,134,134
86,104,54,130,130,130
87,105,54,131,131,131
88,106,54,160,160,160
89,77,55,140,140,140
90,78,55,139,139,139
91,79,55,139,139,139
92,80,55,137,137,137
93,81,55,140,140,140
94,82,55,178,178,178
95,83,55,205,205,205
96,84,55,209,209,209
97,85,55,211,211,211
98,86,55,212,212,212
99,87,55,215,215,215
100,88,55,214,214,214
101,89,55,218,218,218
102,90,55,218,218,218
103,91,55,215,215,215
104,92,55,218,218,218
105,93,55,216,216,216
106,94,55,216,216,216
107,95,55,215,215,215
108,96,55,215,215,215
109,97,55,215,215,215
110,98,55,215,215,215
111,99,55,218,218,218
112,100,55,217,217,217
113,101,55,198,198,198
114,102,55,150,150,150
115,103,55,136,136,136
116,104,55,127,127,127
117,105,55,125,125,125
118,106,55,138,138,138
119,77,56,132,132,132
120,78,56,131,131,131
121,79,56,131,131,131
122,80,56,131,131,131
123,81,56,143,143,143
124,82,56,189,189,189
125,83,56,204,204,204
126,84,56,207,207,207
127,85,56,208,208,208
128,86,56,209,209,209
129,87,56,211,211,211
130,88,56,214,214,214
131,89,56,215,215,215
132,90,56,214,214,214
133,91,56,215,215,215
134,92,56,216,216,216
135,93,56,218,218,218
136,94,56,216,216,216
137,95,56,217,217,217
138,96,56,217,217,217
139,97,56,216,216,216
140,98,56,215,215,215
141,99,56,218,218,218
142,100,56,219,219,219
143,101,56,198,198,198
144,102,56,153,153,153
145,103,56,141,141,141
146,104,56,130,130,130
147,105,56,119,119,119
148,106,56,122,122,122
149,77,57,114,114,114
150,78,57,110,110,110
151,79,57,106,106,106
152,80,57,113,113,113
153,81,57,151,151,151
154,82,57,191,191,191
155,83,57,200,200,200
156,84,57,204,204,204
157,85,57,204,204,204
158,86,57,207,207,207
159,87,57,210,210,210
160,88,57,209,209,209
161,89,57,212,212,212
162,90,57,212,212,212
163,91,57,213,213,213
164,92,57,215,215,215
165,93,57,216,216,216
166,94,57,216,216,216
167,95,57,215,215,215
168,96,57,215,215,215
169,97,57,216,216,216
170,98,57,215,215,215
171,99,57,215,215,215
172,100,57,217,217,217
173,101,57,196,196,196
174,102,57,152,152,152
175,103,57,137,137,137
176,104,57,129,129,129
177,105,57,118,118,118
178,106,57,116,116,116
179,107,57,133,133,133
180,77,58,111,111,111
181,78,58,107,107,107
182,79,58,105,105,105
183,80,58,119,119,119
184,81,58,171,171,171
185,82,58,193,193,193
186,83,58,200,200,200
187,84,58,201,201,201
188,85,58,201,201,201
189,86,58,204,204,204
190,87,58,205,205,205
191,88,58,205,205,205
192,89,58,207,207,207
193,90,58,208,208,208
194,91,58,209,209,209
195,92,58,210,210,210
196,93,58,211,211,211
197,94,58,212,212,212
198,95,58,213,213,213
199,96,58,211,211,211
200,97,58,215,215,215
201,98,58,212,212,212
202,99,58,214,214,214
203,100,58,215,215,215
204,101,58,190,190,190
205,102,58,146,146,146
206,103,58,133,133,133
207,104,58,124,124,124
208,105,58,119,119,119
209,106,58,109,109,109
210,107,58,112,112,112
211,77,59,111,111,111
212,78,59,108,108,108
213,79,59,110,110,110
214,80,59,140,140,140
215,81,59,187,187,187
216,82,59,193,193,193
217,83,59,200,200,200
218,84,59,202,202,202
219,85,59,200,200,200
220,86,59,201,201,201
221,87,59,205,205,205
222,88,59,205,205,205
223,89,59,207,207,207
224,90,59,207,207,207
225,91,59,208,208,208
226,92,59,207,207,207
227,93,59,211,211,211
228,94,59,208,208,208
229,95,59,210,210,210
230,96,59,208,208,208
231,97,59,210,210,210
232,98,59,210,210,210
233,99,59,211,211,211
234,100,59,212,212,212
235,101,59,182,182,182
236,102,59,137,137,137
237,103,59,129,129,129
238,104,59,119,119,119
239,105,59,114,114,114
240,106,59,107,107,107
241,107,59,108,108,108
242,77,60,111,111,111
243,78,60,112,112,112
244,79,60,120,120,120
245,80,60,165,165,165
246,81,60,188,188,188
247,82,60,193,193,193
248,83,60,196,196,196
249,84,60,199,199,199
250,85,60,198,198,198
251,86,60,201,201,201
252,87,60,202,202,202
253,88,60,203,203,203
254,89,60,205,205,205
255,90,60,204,204,204
256,91,60,205,205,205
257,92,60,207,207,207
258,93,60,207,207,207
259,94,60,207,207,207
260,95,60,207,207,207
261,96,60,208,208,208
262,97,60,210,210,210
263,98,60,206,206,206
264,99,60,208,208,208
265,100,60,206,206,206
266,101,60,171,171,171
267,102,60,133,133,133
268,103,60,125,125,125
269,104,60,115,115,115
270,105,60,111,111,111
271,106,60,109,109,109
272,107,60,106,106,106
273,77,61,115,115,115
274,78,61,118,118,118
275,79,61,140,140,140
276,80,61,181,181,181
277,81,61,190,190,190
278,82,61,192,192,192
279,83,61,196,196,196
280,84,61,196,196,196
281,85,61,197,197,197
