 ,X,Y,Red,Green,Blue
1,76,71,143,143,143
2,77,71,127,127,127
3,78,71,127,127,127
4,79,71,132,132,132
5,80,71,136,136,136
6,81,71,139,139,139
7,82,71,139,139,139
8,83,71,140,140,140
9,84,71,140,140,140
10,85,71,139,139,139
11,86,71,139,139,139
12,87,71,143,143,143
13,88,71,145,145,145
14,89,71,147,147,147
15,90,71,146,146,146
16,91,71,148,148,148
17,92,71,152,152,152
18,93,71,152,152,152
19,94,71,154,154,154
20,95,71,154,154,154
21,96,71,155,155,155
22,97,71,160,160,160
23,98,71,160,160,160
24,99,71,162,162,162
25,100,71,163,163,163
26,101,71,166,166,166
27,102,71,165,165,165
28,103,71,166,166,166
29,104,71,167,167,167
30,105,71,167,167,167
31,106,71,169,169,169
32,107,71,169,169,169
33,108,71,170,170,170
34,109,71,170,170,170
35,110,71,173,173,173
36,111,71,178,178,178
37,76,72,134,134,134
38,77,72,114,114,114
39,78,72,114,114,114
40,79,72,113,113,113
41,80,72,114,114,114
42,81,72,112,112,112
43,82,72,112,112,112
44,83,72,109,109,109
45,84,72,107,107,107
46,85,72,107,107,107
47,86,72,108,108,108
48,87,72,111,111,111
49,88,72,114,114,114
50,89,72,115,115,115
51,90,72,114,114,114
52,91,72,117,117,117
53,92,72,118,118,118
54,93,72,119,119,119
55,94,72,116,116,116
56,95,72,119,119,119
57,96,72,118,118,118
58,97,72,120,120,120
59,98,72,121,121,121
60,99,72,120,120,120
61,100,72,121,121,121
62,101,72,119,119,119
63,102,72,119,119,119
64,103,72,121,121,121
65,104,72,116,116,116
66,105,72,114,114,114
67,106,72,119,119,119
68,107,72,120,120,120
69,108,72,120,120,120
70,109,72,119,119,119
71,110,72,123,123,123
72,111,72,127,127,127
73,112,72,156,156,156
74,76,73,133,133,133
75,77,73,116,116,116
76,78,73,118,118,118
77,79,73,119,119,119
78,80,73,111,111,111
79,81,73,111,111,111
80,82,73,109,109,109
81,83,73,108,108,108
82,84,73,107,107,107
83,85,73,105,105,105
84,86,73,105,105,105
85,87,73,111,111,111
86,88,73,107,107,107
87,89,73,110,110,110
88,90,73,112,112,112
89,91,73,113,113,113
90,92,73,115,115,115
91,93,73,113,113,113
92,94,73,112,112,112
93,95,73,112,112,112
94,96,73,113,113,113
95,97,73,112,112,112
96,98,73,115,115,115
97,99,73,112,112,112
98,100,73,112,112,112
99,101,73,113,113,113
100,102,73,117,117,117
101,103,73,111,111,111
102,104,73,111,111,111
103,105,73,109,109,109
104,106,73,110,110,110
105,107,73,110,110,110
106,108,73,111,111,111
107,109,73,109,109,109
108,110,73,111,111,111
109,111,73,113,113,113
110,112,73,132,132,132
111,76,74,135,135,135
112,77,74,117,117,117
113,78,74,116,116,116
114,79,74,111,111,111
115,80,74,110,110,110
116,81,74,108,108,108
117,82,74,107,107,107
118,83,74,108,108,108
119,84,74,106,106,106
120,85,74,103,103,103
121,86,74,103,103,103
122,87,74,105,105,105
123,88,74,108,108,108
