 ,X,Y,Red,Green,Blue
1,62,18,102,102,102
2,63,18,99,99,99
3,64,18,103,103,103
4,65,18,112,112,112
5,66,18,114,114,114
6,67,18,122,122,122
7,68,18,121,121,121
8,69,18,125,125,125
9,70,18,123,123,123
10,71,18,120,120,120
11,72,18,108,108,108
12,73,18,109,109,109
13,74,18,106,106,106
14,62,19,106,106,106
15,63,19,104,104,104
16,64,19,102,102,102
17,65,19,114,114,114
18,66,19,117,117,117
19,67,19,124,124,124
20,68,19,123,123,123
21,69,19,125,125,125
22,70,19,120,120,120
23,71,19,115,115,115
24,72,19,105,105,105
25,73,19,103,103,103
26,74,19,103,103,103
27,61,20,114,114,114
28,62,20,114,114,114
29,63,20,111,111,111
30,64,20,109,109,109
31,65,20,113,113,113
32,66,20,115,115,115
33,67,20,121,121,121
34,68,20,123,123,123
35,69,20,124,124,124
36,70,20,124,124,124
37,71,20,120,120,120
38,72,20,113,113,113
39,73,20,112,112,112
40,74,20,108,108,108
