 ,X,Y,Red,Green,Blue
1,87,49,121,121,121
2,88,49,133,133,133
3,89,49,137,137,137
4,90,49,140,140,140
5,91,49,143,143,143
6,92,49,154,154,154
7,93,49,155,155,155
8,94,49,160,160,160
9,95,49,154,154,154
10,96,49,153,153,153
11,97,49,151,151,151
12,98,49,151,151,151
13,99,49,158,158,158
14,100,49,158,158,158
15,101,49,158,158,158
16,102,49,162,162,162
17,103,49,160,160,160
18,104,49,161,161,161
19,105,49,160,160,160
20,106,49,158,158,158
21,107,49,146,146,146
22,108,49,103,103,103
23,109,49,97,97,97
24,87,50,126,126,126
25,88,50,130,130,130
26,89,50,115,115,115
27,90,50,122,122,122
28,91,50,140,140,140
29,92,50,153,153,153
30,93,50,160,160,160
31,94,50,163,163,163
32,95,50,158,158,158
33,96,50,161,161,161
34,97,50,153,153,153
35,98,50,154,154,154
36,99,50,163,163,163
37,100,50,163,163,163
38,101,50,159,159,159
39,102,50,162,162,162
40,103,50,163,163,163
41,104,50,161,161,161
42,105,50,156,156,156
43,106,50,157,157,157
44,107,50,150,150,150
45,108,50,116,116,116
46,109,50,90,90,90
47,87,51,127,127,127
48,88,51,125,125,125
49,89,51,112,112,112
50,90,51,117,117,117
51,91,51,131,131,131
52,92,51,145,145,145
53,93,51,158,158,158
54,94,51,167,167,167
55,95,51,164,164,164
56,96,51,158,158,158
57,97,51,154,154,154
58,98,51,158,158,158
59,99,51,160,160,160
60,100,51,160,160,160
61,101,51,160,160,160
62,102,51,161,161,161
63,103,51,162,162,162
64,104,51,160,160,160
65,105,51,156,156,156
66,106,51,158,158,158
67,107,51,154,154,154
68,108,51,132,132,132
69,109,51,98,98,98
70,110,51,101,101,101
71,87,52,130,130,130
72,88,52,129,129,129
73,89,52,111,111,111
74,90,52,112,112,112
75,91,52,125,125,125
76,92,52,134,134,134
77,93,52,155,155,155
78,94,52,154,154,154
79,95,52,160,160,160
80,96,52,160,160,160
81,97,52,154,154,154
82,98,52,154,154,154
83,99,52,159,159,159
84,100,52,159,159,159
85,101,52,157,157,157
86,102,52,157,157,157
87,103,52,156,156,156
88,104,52,157,157,157
89,105,52,154,154,154
90,106,52,158,158,158
91,107,52,154,154,154
92,108,52,146,146,146
93,109,52,112,112,112
94,110,52,100,100,100
95,87,53,133,133,133
96,88,53,132,132,132
97,89,53,110,110,110
98,90,53,112,112,112
99,91,53,114,114,114
100,92,53,122,122,122
101,93,53,146,146,146
102,94,53,154,154,154
103,95,53,156,156,156
104,96,53,153,153,153
105,97,53,156,156,156
106,98,53,147,147,147
107,99,53,151,151,151
108,100,53,150,150,150
109,101,53,150,150,150
110,102,53,150,150,150
111,103,53,152,152,152
112,104,53,156,156,156
113,105,53,153,153,153
114,106,53,154,154,154
115,107,53,154,154,154
116,108,53,154,154,154
117,109,53,136,136,136
118,110,53,113,113,113
119,87,54,119,119,119
