 ,X,Y,Red,Green,Blue
1,62,116,125,125,125
2,62,117,74,74,74
3,62,118,62,62,62
4,62,119,56,56,56
5,62,120,75,75,75
6,62,121,101,101,101
7,62,122,104,104,104
8,62,123,109,109,109
9,62,124,118,118,118
10,62,125,119,119,119
11,62,126,116,116,116
12,62,127,115,115,115
13,62,128,113,113,113
14,62,129,109,109,109
15,62,130,112,112,112
16,62,131,114,114,114
17,62,132,112,112,112
18,62,133,116,116,116
19,62,134,114,114,114
20,62,135,114,114,114
21,62,136,113,113,113
22,62,137,121,121,121
23,62,138,118,118,118
24,62,139,112,112,112
25,62,140,104,104,104
26,62,141,84,84,84
27,62,142,78,78,78
28,63,117,77,77,77
29,63,118,54,54,54
30,63,119,43,43,43
31,63,120,65,65,65
32,63,121,120,120,120
33,63,122,138,138,138
34,63,123,145,145,145
35,63,124,149,149,149
36,63,125,146,146,146
37,63,126,142,142,142
38,63,127,139,139,139
39,63,128,142,142,142
40,63,129,136,136,136
41,63,130,142,142,142
42,63,131,144,144,144
43,63,132,143,143,143
44,63,133,145,145,145
45,63,134,144,144,144
46,63,135,143,143,143
47,63,136,142,142,142
48,63,137,141,141,141
49,63,138,143,143,143
50,63,139,137,137,137
51,63,140,122,122,122
52,63,141,84,84,84
53,63,142,65,65,65
54,63,143,70,70,70
55,64,117,101,101,101
56,64,118,67,67,67
57,64,119,52,52,52
58,64,120,56,56,56
59,64,121,104,104,104
60,64,122,141,141,141
61,64,123,143,143,143
62,64,124,152,152,152
63,64,125,148,148,148
64,64,126,143,143,143
65,64,127,143,143,143
66,64,128,142,142,142
67,64,129,139,139,139
68,64,130,143,143,143
69,64,131,149,149,149
70,64,132,149,149,149
71,64,133,146,146,146
72,64,134,149,149,149
73,64,135,145,145,145
74,64,136,145,145,145
75,64,137,142,142,142
76,64,138,149,149,149
77,64,139,141,141,141
78,64,140,138,138,138
79,64,141,111,111,111
80,64,142,71,71,71
81,64,143,66,66,66
82,64,144,75,75,75
83,65,117,123,123,123
84,65,118,78,78,78
85,65,119,54,54,54
86,65,120,46,46,46
87,65,121,76,76,76
88,65,122,130,130,130
89,65,123,144,144,144
90,65,124,149,149,149
91,65,125,151,151,151
92,65,126,144,144,144
93,65,127,142,142,142
94,65,128,143,143,143
95,65,129,141,141,141
96,65,130,146,146,146
97,65,131,143,143,143
98,65,132,146,146,146
99,65,133,148,148,148
100,65,134,149,149,149
101,65,135,146,146,146
102,65,136,144,144,144
103,65,137,146,146,146
104,65,138,143,143,143
105,65,139,144,144,144
106,65,140,138,138,138
107,65,141,134,134,134
108,65,142,94,94,94
109,65,143,67,67,67
110,65,144,65,65,65
111,66,118,89,89,89
112,66,119,55,55,55
113,66,120,47,47,47
114,66,121,60,60,60
115,66,122,112,112,112
116,66,123,142,142,142
117,66,124,153,153,153
118,66,125,149,149,149
119,66,126,142,142,142
120,66,127,144,144,144
121,66,128,140,140,140
122,66,129,138,138,138
123,66,130,143,143,143
124,66,131,141,141,141
125,66,132,145,145,145
126,66,133,148,148,148
127,66,134,143,143,143
128,66,135,145,145,145
129,66,136,143,143,143
130,66,137,145,145,145
131,66,138,144,144,144
132,66,139,141,141,141
133,66,140,139,139,139
134,66,141,138,138,138
135,66,142,121,121,121
136,66,143,74,74,74
137,66,144,59,59,59
138,66,145,61,61,61
139,67,118,109,109,109
140,67,119,56,56,56
141,67,120,47,47,47
142,67,121,51,51,51
143,67,122,90,90,90
144,67,123,135,135,135
145,67,124,149,149,149
146,67,125,145,145,145
147,67,126,145,145,145
148,67,127,146,146,146
149,67,128,139,139,139
150,67,129,142,142,142
151,67,130,142,142,142
152,67,131,142,142,142
153,67,132,148,148,148
154,67,133,144,144,144
155,67,134,148,148,148
156,67,135,148,148,148
157,67,136,149,149,149
158,67,137,145,145,145
159,67,138,145,145,145
160,67,139,146,146,146
161,67,140,139,139,139
162,67,141,141,141,141
163,67,142,132,132,132
164,67,143,109,109,109
165,67,144,70,70,70
166,67,145,62,62,62
167,67,146,65,65,65
168,68,119,65,65,65
169,68,120,53,53,53
170,68,121,51,51,51
171,68,122,65,65,65
172,68,123,127,127,127
173,68,124,142,142,142
174,68,125,145,145,145
175,68,126,145,145,145
176,68,127,138,138,138
177,68,128,142,142,142
178,68,129,145,145,145
179,68,130,145,145,145
180,68,131,146,146,146
181,68,132,141,141,141
182,68,133,147,147,147
183,68,134,148,148,148
184,68,135,150,150,150
185,68,136,145,145,145
186,68,137,148,148,148
187,68,138,148,148,148
188,68,139,147,147,147
189,68,140,137,137,137
190,68,141,137,137,137
191,68,142,134,134,134
192,68,143,132,132,132
193,68,144,87,87,87
194,68,145,60,60,60
195,68,146,55,55,55
196,69,119,87,87,87
197,69,120,54,54,54
198,69,121,50,50,50
199,69,122,51,51,51
200,69,123,108,108,108
201,69,124,141,141,141
202,69,125,148,148,148
203,69,126,142,142,142
204,69,127,138,138,138
205,69,128,141,141,141
206,69,129,146,146,146
207,69,130,145,145,145
208,69,131,144,144,144
209,69,132,149,149,149
210,69,133,148,148,148
211,69,134,149,149,149
212,69,135,149,149,149
213,69,136,141,141,141
214,69,137,148,148,148
215,69,138,146,146,146
216,69,139,143,143,143
217,69,140,141,141,141
218,69,141,141,141,141
219,69,142,136,136,136
220,69,143,138,138,138
221,69,144,117,117,117
222,69,145,74,74,74
223,69,146,61,61,61
224,69,147,60,60,60
225,70,119,109,109,109
226,70,120,61,61,61
227,70,121,46,46,46
228,70,122,43,43,43
229,70,123,81,81,81
230,70,124,139,139,139
231,70,125,145,145,145
232,70,126,145,145,145
233,70,127,141,141,141
234,70,128,141,141,141
235,70,129,142,142,142
236,70,130,141,141,141
237,70,131,142,142,142
238,70,132,146,146,146
239,70,133,146,146,146
240,70,134,145,145,145
241,70,135,145,145,145
242,70,136,143,143,143
243,70,137,146,146,146
244,70,138,145,145,145
245,70,139,149,149,149
246,70,140,142,142,142
247,70,141,140,140,140
248,70,142,138,138,138
249,70,143,135,135,135
250,70,144,126,126,126
251,70,145,97,97,97
252,70,146,64,64,64
253,70,147,60,60,60
254,70,148,67,67,67
255,71,120,75,75,75
256,71,121,48,48,48
257,71,122,45,45,45
258,71,123,66,66,66
259,71,124,124,124,124
260,71,125,138,138,138
261,71,126,138,138,138
262,71,127,139,139,139
263,71,128,141,141,141
264,71,129,138,138,138
265,71,130,141,141,141
266,71,131,143,143,143
267,71,132,144,144,144
268,71,133,145,145,145
269,71,134,142,142,142
270,71,135,145,145,145
271,71,136,142,142,142
272,71,137,143,143,143
