 ,X,Y,Red,Green,Blue
1,86,82,104,104,104
2,87,82,100,100,100
3,88,82,98,98,98
4,89,82,99,99,99
5,90,82,98,98,98
6,91,82,97,97,97
7,92,82,100,100,100
8,93,82,93,93,93
9,94,82,92,92,92
10,95,82,96,96,96
11,96,82,92,92,92
12,97,82,91,91,91
13,98,82,90,90,90
14,99,82,92,92,92
15,100,82,90,90,90
16,101,82,89,89,89
17,102,82,91,91,91
18,103,82,86,86,86
19,104,82,89,89,89
20,105,82,89,89,89
21,106,82,92,92,92
22,107,82,91,91,91
23,108,82,89,89,89
24,109,82,87,87,87
25,110,82,87,87,87
26,111,82,88,88,88
27,112,82,90,90,90
28,113,82,93,93,93
29,114,82,96,96,96
30,115,82,91,91,91
31,116,82,85,85,85
32,117,82,75,75,75
33,118,82,79,79,79
34,119,82,74,74,74
35,86,83,83,83,83
36,87,83,78,78,78
37,88,83,85,85,85
38,89,83,89,89,89
39,90,83,81,81,81
40,91,83,77,77,77
41,92,83,75,75,75
42,93,83,74,74,74
43,94,83,75,75,75
44,95,83,71,71,71
45,96,83,69,69,69
46,97,83,66,66,66
47,98,83,67,67,67
48,99,83,68,68,68
49,100,83,64,64,64
50,101,83,65,65,65
51,102,83,62,62,62
52,103,83,58,58,58
53,104,83,61,61,61
54,105,83,61,61,61
55,106,83,66,66,66
56,107,83,65,65,65
57,108,83,58,58,58
58,109,83,57,57,57
59,110,83,61,61,61
60,111,83,58,58,58
61,112,83,60,60,60
62,113,83,61,61,61
63,114,83,77,77,77
64,115,83,71,71,71
65,116,83,59,59,59
66,117,83,50,50,50
67,118,83,48,48,48
68,119,83,43,43,43
69,120,83,57,57,57
70,86,84,80,80,80
71,87,84,81,81,81
72,88,84,93,93,93
73,89,84,87,87,87
74,90,84,75,75,75
75,91,84,70,70,70
76,92,84,66,66,66
77,93,84,67,67,67
78,94,84,72,72,72
79,95,84,71,71,71
80,96,84,65,65,65
81,97,84,62,62,62
82,98,84,55,55,55
83,99,84,61,61,61
84,100,84,56,56,56
85,101,84,60,60,60
86,102,84,60,60,60
87,103,84,54,54,54
88,104,84,55,55,55
89,105,84,56,56,56
90,106,84,58,58,58
91,107,84,59,59,59
92,108,84,55,55,55
93,109,84,54,54,54
94,110,84,57,57,57
95,111,84,54,54,54
96,112,84,61,61,61
97,113,84,65,65,65
98,114,84,70,70,70
99,115,84,65,65,65
100,116,84,55,55,55
101,117,84,48,48,48
102,118,84,47,47,47
103,119,84,39,39,39
104,120,84,45,45,45
105,86,85,88,88,88
106,87,85,84,84,84
107,88,85,80,80,80
108,89,85,73,73,73
109,90,85,69,69,69
110,91,85,65,65,65
111,92,85,64,64,64
112,93,85,62,62,62
113,94,85,67,67,67
114,95,85,66,66,66
115,96,85,63,63,63
116,97,85,58,58,58
117,98,85,52,52,52
118,99,85,58,58,58
119,100,85,58,58,58
120,101,85,58,58,58
121,102,85,54,54,54
122,103,85,54,54,54
123,104,85,56,56,56
124,105,85,54,54,54
125,106,85,52,52,52
126,107,85,54,54,54
127,108,85,50,50,50
128,109,85,56,56,56
129,110,85,55,55,55
130,111,85,56,56,56
131,112,85,61,61,61
132,113,85,64,64,64
133,114,85,69,69,69
134,115,85,64,64,64
135,116,85,56,56,56
136,117,85,47,47,47
137,118,85,47,47,47
138,119,85,39,39,39
139,120,85,43,43,43
140,86,86,86,86,86
141,87,86,71,71,71
142,88,86,71,71,71
143,89,86,69,69,69
144,90,86,70,70,70
145,91,86,64,64,64
146,92,86,69,69,69
147,93,86,65,65,65
148,94,86,65,65,65
149,95,86,65,65,65
150,96,86,64,64,64
151,97,86,59,59,59
152,98,86,54,54,54
153,99,86,60,60,60
154,100,86,54,54,54
155,101,86,56,56,56
156,102,86,54,54,54
157,103,86,61,61,61
158,104,86,61,61,61
159,105,86,53,53,53
160,106,86,60,60,60
161,107,86,58,58,58
162,108,86,59,59,59
163,109,86,57,57,57
164,110,86,56,56,56
165,111,86,59,59,59
166,112,86,64,64,64
167,113,86,61,61,61
168,114,86,69,69,69
169,115,86,60,60,60
170,116,86,56,56,56
171,117,86,47,47,47
172,118,86,45,45,45
173,119,86,38,38,38
174,120,86,45,45,45
175,121,86,64,64,64
176,86,87,75,75,75
177,87,87,66,66,66
178,88,87,68,68,68
179,89,87,67,67,67
180,90,87,67,67,67
181,91,87,67,67,67
182,92,87,67,67,67
183,93,87,65,65,65
184,94,87,69,69,69
185,95,87,65,65,65
186,96,87,61,61,61
187,97,87,61,61,61
188,98,87,57,57,57
189,99,87,56,56,56
190,100,87,58,58,58
191,101,87,55,55,55
192,102,87,55,55,55
193,103,87,55,55,55
194,104,87,59,59,59
195,105,87,53,53,53
196,106,87,56,56,56
197,107,87,60,60,60
198,108,87,56,56,56
199,109,87,54,54,54
200,110,87,56,56,56
201,111,87,56,56,56
202,112,87,62,62,62
203,113,87,66,66,66
204,114,87,74,74,74
205,115,87,66,66,66
206,116,87,57,57,57
207,117,87,50,50,50
208,118,87,49,49,49
209,119,87,47,47,47
210,120,87,44,44,44
211,121,87,56,56,56
212,86,88,74,74,74
213,87,88,68,68,68
214,88,88,65,65,65
215,89,88,64,64,64
216,90,88,67,67,67
217,91,88,68,68,68
218,92,88,74,74,74
219,93,88,69,69,69
220,94,88,74,74,74
221,95,88,69,69,69
222,96,88,65,65,65
223,97,88,60,60,60
224,98,88,56,56,56
225,99,88,58,58,58
226,100,88,54,54,54
227,101,88,56,56,56
228,102,88,57,57,57
229,103,88,56,56,56
230,104,88,57,57,57
231,105,88,56,56,56
232,106,88,54,54,54
233,107,88,62,62,62
234,108,88,59,59,59
235,109,88,66,66,66
236,110,88,58,58,58
237,111,88,63,63,63
238,112,88,71,71,71
239,113,88,71,71,71
240,114,88,76,76,76
241,115,88,75,75,75
242,116,88,67,67,67
243,117,88,57,57,57
244,118,88,61,61,61
245,119,88,63,63,63
246,120,88,67,67,67
247,121,88,75,75,75
248,86,89,75,75,75
249,87,89,73,73,73
250,88,89,71,71,71
251,89,89,71,71,71
252,90,89,71,71,71
253,91,89,75,75,75
254,92,89,76,76,76
255,93,89,77,77,77
256,94,89,77,77,77
257,95,89,79,79,79
258,96,89,75,75,75
259,97,89,75,75,75
260,98,89,70,70,70
