 ,X,Y,Red,Green,Blue
693,137,103,78,78,78
694,138,103,80,80,80
695,139,103,78,78,78
696,140,103,87,87,87
697,141,103,94,94,94
698,142,103,116,116,116
699,143,103,146,146,146
700,144,103,154,154,154
701,145,103,154,154,154
702,146,103,158,158,158
703,147,103,167,167,167
704,148,103,159,159,159
705,149,103,150,150,150
706,150,103,142,142,142
707,151,103,120,120,120
708,152,103,93,93,93
709,153,103,88,88,88
710,154,103,84,84,84
711,155,103,76,76,76
712,156,103,69,69,69
713,157,103,63,63,63
714,158,103,61,61,61
715,131,104,104,104,104
716,132,104,86,86,86
717,133,104,108,108,108
718,134,104,103,103,103
719,135,104,82,82,82
720,136,104,75,75,75
721,137,104,73,73,73
722,138,104,80,80,80
723,139,104,80,80,80
724,140,104,81,81,81
725,141,104,86,86,86
726,142,104,109,109,109
727,143,104,138,138,138
728,144,104,147,147,147
729,145,104,145,145,145
730,146,104,147,147,147
731,147,104,157,157,157
732,148,104,142,142,142
733,149,104,135,135,135
734,150,104,121,121,121
735,151,104,99,99,99
736,152,104,91,91,91
737,153,104,84,84,84
738,154,104,84,84,84
739,155,104,78,78,78
740,156,104,75,75,75
741,157,104,69,69,69
742,158,104,67,67,67
743,132,105,87,87,87
744,133,105,97,97,97
745,134,105,109,109,109
746,135,105,84,84,84
747,136,105,74,74,74
748,137,105,76,76,76
749,138,105,80,80,80
750,139,105,80,80,80
751,140,105,79,79,79
752,141,105,84,84,84
753,142,105,95,95,95
754,143,105,118,118,118
755,144,105,125,125,125
756,145,105,122,122,122
757,146,105,125,125,125
758,147,105,117,117,117
759,148,105,115,115,115
760,149,105,109,109,109
761,150,105,97,97,97
762,151,105,88,88,88
763,152,105,84,84,84
764,153,105,87,87,87
765,154,105,87,87,87
766,155,105,82,82,82
767,156,105,76,76,76
768,157,105,72,72,72
769,158,105,64,64,64
770,132,106,96,96,96
771,133,106,90,90,90
772,134,106,111,111,111
773,135,106,95,95,95
774,136,106,80,80,80
775,137,106,78,78,78
776,138,106,78,78,78
777,139,106,75,75,75
778,140,106,77,77,77
779,141,106,82,82,82
780,142,106,87,87,87
781,143,106,96,96,96
782,144,106,95,95,95
783,145,106,92,92,92
784,146,106,95,95,95
785,147,106,96,96,96
786,148,106,89,89,89
787,149,106,87,87,87
788,150,106,90,90,90
789,151,106,89,89,89
790,152,106,89,89,89
791,153,106,86,86,86
792,154,106,91,91,91
793,155,106,90,90,90
794,156,106,86,86,86
795,157,106,72,72,72
796,158,106,69,69,69
797,132,107,105,105,105
798,133,107,95,95,95
799,134,107,109,109,109
800,135,107,110,110,110
801,136,107,83,83,83
802,137,107,84,84,84
803,138,107,83,83,83
804,139,107,76,76,76
805,140,107,75,75,75
806,141,107,72,72,72
807,142,107,81,81,81
808,143,107,82,82,82
809,144,107,84,84,84
810,145,107,84,84,84
811,146,107,83,83,83
812,147,107,84,84,84
813,148,107,84,84,84
814,149,107,84,84,84
815,150,107,90,90,90
816,151,107,89,89,89
817,152,107,91,91,91
818,153,107,93,93,93
819,154,107,94,94,94
820,155,107,97,97,97
821,156,107,93,93,93
822,157,107,84,84,84
823,158,107,75,75,75
824,133,108,96,96,96
825,134,108,105,105,105
826,135,108,112,112,112
827,136,108,93,93,93
828,137,108,86,86,86
829,138,108,86,86,86
830,139,108,77,77,77
831,140,108,74,74,74
832,141,108,79,79,79
833,142,108,78,78,78
834,143,108,83,83,83
835,144,108,83,83,83
836,145,108,85,85,85
837,146,108,85,85,85
838,147,108,84,84,84
839,148,108,86,86,86
840,149,108,92,92,92
841,150,108,96,96,96
842,151,108,96,96,96
843,152,108,101,101,101
844,153,108,101,101,101
845,154,108,104,104,104
846,155,108,109,109,109
847,156,108,106,106,106
848,157,108,104,104,104
849,158,108,92,92,92
850,133,109,109,109,109
851,134,109,108,108,108
852,135,109,124,124,124
853,136,109,96,96,96
854,137,109,91,91,91
855,138,109,93,93,93
856,139,109,80,80,80
857,140,109,82,82,82
858,141,109,78,78,78
859,142,109,86,86,86
860,143,109,83,83,83
861,144,109,82,82,82
862,145,109,90,90,90
863,146,109,97,97,97
864,147,109,90,90,90
865,148,109,92,92,92
866,149,109,97,97,97
867,150,109,99,99,99
868,151,109,107,107,107
869,152,109,109,109,109
870,153,109,110,110,110
871,154,109,113,113,113
872,155,109,116,116,116
873,156,109,119,119,119
874,157,109,119,119,119
875,158,109,111,111,111
