 ,X,Y,Red,Green,Blue
1,62,146,101,101,101
2,62,147,80,80,80
3,62,148,71,71,71
4,62,149,75,75,75
5,62,150,75,75,75
6,62,151,71,71,71
7,62,152,71,71,71
8,62,153,70,70,70
9,62,154,73,73,73
10,62,155,77,77,77
11,62,156,77,77,77
12,62,157,78,78,78
13,62,158,80,80,80
14,63,147,66,66,66
15,63,148,54,54,54
16,63,149,48,48,48
17,63,150,56,56,56
18,63,151,55,55,55
19,63,152,54,54,54
20,63,153,54,54,54
21,63,154,54,54,54
22,63,155,56,56,56
23,63,156,56,56,56
24,63,157,58,58,58
25,63,158,62,62,62
26,64,148,56,56,56
27,64,149,49,49,49
28,64,150,51,51,51
29,64,151,47,47,47
30,64,152,52,52,52
31,64,153,50,50,50
32,64,154,52,52,52
33,64,155,50,50,50
34,64,156,51,51,51
35,64,157,52,52,52
36,64,158,57,57,57
37,65,148,78,78,78
38,65,149,53,53,53
39,65,150,54,54,54
40,65,151,50,50,50
41,65,152,50,50,50
42,65,153,46,46,46
43,65,154,50,50,50
44,65,155,51,51,51
45,65,156,47,47,47
46,65,157,54,54,54
47,65,158,52,52,52
48,66,149,70,70,70
49,66,150,52,52,52
50,66,151,56,56,56
51,66,152,53,53,53
52,66,153,50,50,50
53,66,154,48,48,48
54,66,155,49,49,49
55,66,156,52,52,52
56,66,157,51,51,51
57,66,158,52,52,52
58,67,150,61,61,61
59,67,151,56,56,56
60,67,152,58,58,58
61,67,153,50,50,50
62,67,154,47,47,47
63,67,155,47,47,47
64,67,156,50,50,50
65,67,157,54,54,54
66,67,158,50,50,50
67,68,150,83,83,83
68,68,151,62,62,62
69,68,152,53,53,53
70,68,153,48,48,48
71,68,154,47,47,47
72,68,155,47,47,47
73,68,156,50,50,50
74,68,157,50,50,50
75,68,158,55,55,55
76,69,151,85,85,85
77,69,152,61,61,61
78,69,153,50,50,50
79,69,154,51,51,51
80,69,155,50,50,50
81,69,156,51,51,51
82,69,157,49,49,49
83,69,158,50,50,50
84,70,152,75,75,75
85,70,153,56,56,56
86,70,154,52,52,52
87,70,155,47,47,47
88,70,156,50,50,50
89,70,157,54,54,54
90,70,158,52,52,52
91,71,153,65,65,65
92,71,154,56,56,56
93,71,155,48,48,48
94,71,156,50,50,50
95,71,157,55,55,55
96,71,158,52,52,52
97,72,153,83,83,83
98,72,154,54,54,54
99,72,155,56,56,56
100,72,156,47,47,47
101,72,157,50,50,50
102,72,158,54,54,54
103,73,154,69,69,69
104,73,155,53,53,53
105,73,156,50,50,50
106,73,157,47,47,47
107,73,158,52,52,52
108,74,155,66,66,66
109,74,156,56,56,56
110,74,157,52,52,52
111,74,158,49,49,49
112,75,155,83,83,83
113,75,156,64,64,64
114,75,157,56,56,56
115,75,158,50,50,50
116,76,156,71,71,71
117,76,157,57,57,57
118,76,158,50,50,50
119,77,157,62,62,62
120,77,158,52,52,52
121,78,158,64,64,64
