 ,X,Y,Red,Green,Blue
1,87,27,148,148,148
2,88,27,145,145,145
3,89,27,138,138,138
4,90,27,120,120,120
5,91,27,109,109,109
6,92,27,103,103,103
7,93,27,108,108,108
8,94,27,104,104,104
9,95,27,105,105,105
10,96,27,99,99,99
11,97,27,100,100,100
12,98,27,98,98,98
13,99,27,102,102,102
14,100,27,97,97,97
15,101,27,101,101,101
16,87,28,157,157,157
17,88,28,152,152,152
18,89,28,147,147,147
19,90,28,120,120,120
20,91,28,106,106,106
21,92,28,98,98,98
22,93,28,99,99,99
23,94,28,99,99,99
24,95,28,98,98,98
25,96,28,97,97,97
26,97,28,96,96,96
27,98,28,97,97,97
28,99,28,93,93,93
29,100,28,93,93,93
30,101,28,91,91,91
31,87,29,151,151,151
32,88,29,149,149,149
33,89,29,138,138,138
34,90,29,116,116,116
35,91,29,100,100,100
36,92,29,100,100,100
37,93,29,101,101,101
38,94,29,104,104,104
39,95,29,101,101,101
40,96,29,100,100,100
41,97,29,101,101,101
42,98,29,98,98,98
43,99,29,97,97,97
44,100,29,93,93,93
45,101,29,92,92,92
46,102,29,104,104,104
47,87,30,141,141,141
48,88,30,134,134,134
49,89,30,128,128,128
50,90,30,114,114,114
51,91,30,102,102,102
52,92,30,97,97,97
53,93,30,98,98,98
54,94,30,99,99,99
55,95,30,97,97,97
56,96,30,97,97,97
57,97,30,98,98,98
58,98,30,100,100,100
59,99,30,98,98,98
60,100,30,95,95,95
61,101,30,95,95,95
62,102,30,97,97,97
