 ,X,Y,Red,Green,Blue
1,45,39,113,113,113
2,46,39,114,114,114
3,47,39,116,116,116
4,48,39,149,149,149
5,49,39,159,159,159
6,50,39,162,162,162
7,51,39,158,158,158
8,52,39,162,162,162
9,53,39,165,165,165
10,54,39,166,166,166
11,55,39,166,166,166
12,56,39,164,164,164
13,57,39,160,160,160
14,58,39,158,158,158
15,59,39,160,160,160
16,60,39,161,161,161
17,61,39,156,156,156
18,62,39,137,137,137
19,44,40,97,97,97
20,45,40,83,83,83
21,46,40,93,93,93
22,47,40,133,133,133
23,48,40,160,160,160
24,49,40,164,164,164
25,50,40,165,165,165
26,51,40,160,160,160
27,52,40,168,168,168
28,53,40,166,166,166
29,54,40,165,165,165
30,55,40,166,166,166
31,56,40,164,164,164
32,57,40,167,167,167
33,58,40,166,166,166
34,59,40,162,162,162
35,60,40,166,166,166
36,61,40,147,147,147
37,43,41,103,103,103
38,44,41,86,86,86
39,45,41,92,92,92
40,46,41,130,130,130
41,47,41,157,157,157
42,48,41,161,161,161
43,49,41,163,163,163
44,50,41,170,170,170
45,51,41,164,164,164
46,52,41,165,165,165
47,53,41,166,166,166
48,54,41,168,168,168
49,55,41,170,170,170
50,56,41,165,165,165
51,57,41,169,169,169
52,58,41,163,163,163
53,59,41,165,165,165
54,60,41,152,152,152
55,61,41,118,118,118
56,42,42,105,105,105
57,43,42,93,93,93
58,44,42,97,97,97
59,45,42,132,132,132
60,46,42,153,153,153
61,47,42,158,158,158
62,48,42,158,158,158
63,49,42,162,162,162
64,50,42,168,168,168
65,51,42,164,164,164
66,52,42,163,163,163
67,53,42,164,164,164
68,54,42,166,166,166
69,55,42,166,166,166
70,56,42,164,164,164
71,57,42,165,165,165
72,58,42,161,161,161
73,59,42,156,156,156
74,60,42,123,123,123
75,41,43,106,106,106
76,42,43,93,93,93
77,43,43,103,103,103
78,44,43,138,138,138
79,45,43,153,153,153
80,46,43,155,155,155
81,47,43,155,155,155
82,48,43,160,160,160
83,49,43,164,164,164
84,50,43,165,165,165
85,51,43,163,163,163
86,52,43,165,165,165
87,53,43,166,166,166
88,54,43,165,165,165
89,55,43,166,166,166
90,56,43,166,166,166
91,57,43,163,163,163
92,58,43,160,160,160
93,59,43,128,128,128
94,60,43,98,98,98
95,40,44,109,109,109
96,41,44,92,92,92
97,42,44,108,108,108
98,43,44,139,139,139
99,44,44,152,152,152
100,45,44,155,155,155
101,46,44,150,150,150
102,47,44,154,154,154
103,48,44,158,158,158
104,49,44,163,163,163
105,50,44,160,160,160
106,51,44,161,161,161
107,52,44,164,164,164
108,53,44,164,164,164
109,54,44,163,163,163
110,55,44,164,164,164
111,56,44,164,164,164
112,57,44,159,159,159
113,58,44,135,135,135
114,59,44,99,99,99
115,39,45,105,105,105
116,40,45,89,89,89
117,41,45,93,93,93
118,42,45,116,116,116
119,43,45,128,128,128
120,44,45,129,129,129
121,45,45,128,128,128
122,46,45,129,129,129
123,47,45,133,133,133
124,48,45,133,133,133
125,49,45,138,138,138
126,50,45,140,140,140
127,51,45,143,143,143
128,52,45,144,144,144
129,53,45,142,142,142
130,54,45,145,145,145
131,55,45,148,148,148
132,56,45,149,149,149
133,57,45,137,137,137
134,58,45,100,100,100
135,59,45,95,95,95
136,38,46,123,123,123
137,39,46,93,93,93
138,40,46,98,98,98
139,41,46,103,103,103
140,42,46,97,97,97
141,43,46,96,96,96
142,44,46,101,101,101
143,45,46,108,108,108
144,46,46,94,94,94
145,47,46,91,91,91
146,48,46,96,96,96
147,49,46,100,100,100
148,50,46,106,106,106
149,51,46,112,112,112
150,52,46,109,109,109
151,53,46,105,105,105
152,54,46,108,108,108
153,55,46,112,112,112
154,56,46,104,104,104
155,57,46,97,97,97
156,58,46,94,94,94
