 ,X,Y,Red,Green,Blue
1,26,61,102,102,102
2,27,61,78,78,78
3,28,61,87,87,87
4,29,61,101,101,101
5,30,61,104,104,104
6,31,61,108,108,108
7,32,61,115,115,115
8,33,61,111,111,111
9,34,61,107,107,107
10,35,61,111,111,111
11,36,61,110,110,110
12,37,61,107,107,107
13,38,61,108,108,108
14,39,61,118,118,118
15,40,61,119,119,119
16,41,61,118,118,118
17,42,61,119,119,119
18,43,61,117,117,117
19,44,61,119,119,119
20,45,61,120,120,120
21,46,61,119,119,119
22,47,61,120,120,120
23,48,61,103,103,103
24,49,61,93,93,93
25,50,61,97,97,97
26,51,61,100,100,100
27,52,61,113,113,113
28,53,61,143,143,143
29,25,62,110,110,110
30,26,62,75,75,75
31,27,62,65,65,65
32,28,62,103,103,103
33,29,62,141,141,141
34,30,62,145,145,145
35,31,62,148,148,148
36,32,62,150,150,150
37,33,62,147,147,147
38,34,62,146,146,146
39,35,62,149,149,149
40,36,62,148,148,148
41,37,62,143,143,143
42,38,62,147,147,147
43,39,62,146,146,146
44,40,62,146,146,146
45,41,62,147,147,147
46,42,62,146,146,146
47,43,62,143,143,143
48,44,62,142,142,142
49,45,62,148,148,148
50,46,62,144,144,144
51,47,62,136,136,136
52,48,62,90,90,90
53,49,62,66,66,66
54,50,62,67,67,67
55,51,62,75,75,75
56,52,62,100,100,100
57,24,63,126,126,126
58,25,63,86,86,86
59,26,63,71,71,71
60,27,63,91,91,91
61,28,63,137,137,137
62,29,63,146,146,146
63,30,63,150,150,150
64,31,63,153,153,153
65,32,63,156,156,156
66,33,63,153,153,153
67,34,63,155,155,155
68,35,63,154,154,154
69,36,63,154,154,154
70,37,63,153,153,153
71,38,63,155,155,155
72,39,63,155,155,155
73,40,63,157,157,157
74,41,63,151,151,151
75,42,63,152,152,152
76,43,63,155,155,155
77,44,63,153,153,153
78,45,63,150,150,150
79,46,63,150,150,150
80,47,63,120,120,120
81,48,63,72,72,72
82,49,63,70,70,70
83,50,63,73,73,73
84,51,63,81,81,81
85,52,63,122,122,122
86,23,64,141,141,141
87,24,64,113,113,113
88,25,64,99,99,99
89,26,64,96,96,96
90,27,64,134,134,134
91,28,64,147,147,147
92,29,64,151,151,151
93,30,64,152,152,152
94,31,64,152,152,152
95,32,64,158,158,158
96,33,64,156,156,156
97,34,64,152,152,152
98,35,64,153,153,153
99,36,64,153,153,153
100,37,64,152,152,152
101,38,64,149,149,149
102,39,64,151,151,151
103,40,64,153,153,153
104,41,64,154,154,154
105,42,64,150,150,150
106,43,64,150,150,150
107,44,64,152,152,152
108,45,64,152,152,152
109,46,64,140,140,140
110,47,64,91,91,91
111,48,64,67,67,67
112,49,64,65,65,65
113,50,64,71,71,71
114,51,64,91,91,91
115,23,65,128,128,128
116,24,65,108,108,108
117,25,65,107,107,107
118,26,65,130,130,130
119,27,65,148,148,148
120,28,65,152,152,152
121,29,65,152,152,152
122,30,65,153,153,153
123,31,65,154,154,154
124,32,65,158,158,158
125,33,65,154,154,154
126,34,65,154,154,154
127,35,65,156,156,156
128,36,65,158,158,158
129,37,65,156,156,156
130,38,65,156,156,156
131,39,65,150,150,150
132,40,65,156,156,156
133,41,65,151,151,151
134,42,65,154,154,154
135,43,65,149,149,149
136,44,65,150,150,150
137,45,65,149,149,149
138,46,65,122,122,122
139,47,65,75,75,75
140,48,65,68,68,68
141,49,65,67,67,67
142,50,65,76,76,76
143,51,65,114,114,114
144,22,66,135,135,135
145,23,66,120,120,120
146,24,66,114,114,114
147,25,66,129,129,129
148,26,66,152,152,152
149,27,66,151,151,151
150,28,66,154,154,154
151,29,66,153,153,153
152,30,66,156,156,156
153,31,66,154,154,154
154,32,66,154,154,154
155,33,66,153,153,153
156,34,66,153,153,153
157,35,66,155,155,155
158,36,66,150,150,150
159,37,66,153,153,153
160,38,66,155,155,155
161,39,66,153,153,153
162,40,66,153,153,153
163,41,66,150,150,150
164,42,66,155,155,155
165,43,66,150,150,150
166,44,66,147,147,147
167,45,66,142,142,142
168,46,66,93,93,93
169,47,66,68,68,68
170,48,66,67,67,67
171,49,66,71,71,71
172,50,66,88,88,88
173,21,67,138,138,138
174,22,67,119,119,119
175,23,67,117,117,117
176,24,67,129,129,129
177,25,67,146,146,146
178,26,67,157,157,157
179,27,67,153,153,153
180,28,67,158,158,158
181,29,67,154,154,154
182,30,67,155,155,155
183,31,67,153,153,153
184,32,67,158,158,158
185,33,67,156,156,156
186,34,67,158,158,158
187,35,67,157,157,157
188,36,67,155,155,155
189,37,67,152,152,152
190,38,67,152,152,152
191,39,67,154,154,154
192,40,67,156,156,156
193,41,67,154,154,154
194,42,67,153,153,153
195,43,67,149,149,149
196,44,67,149,149,149
197,45,67,122,122,122
198,46,67,79,79,79
199,47,67,69,69,69
200,48,67,67,67,67
201,49,67,76,76,76
202,50,67,109,109,109
203,20,68,144,144,144
204,21,68,123,123,123
205,22,68,114,114,114
206,23,68,120,120,120
207,24,68,147,147,147
208,25,68,155,155,155
209,26,68,156,156,156
210,27,68,153,153,153
211,28,68,155,155,155
212,29,68,155,155,155
213,30,68,154,154,154
214,31,68,155,155,155
215,32,68,155,155,155
216,33,68,153,153,153
217,34,68,156,156,156
218,35,68,153,153,153
219,36,68,153,153,153
220,37,68,149,149,149
221,38,68,150,150,150
222,39,68,150,150,150
223,40,68,153,153,153
224,41,68,153,153,153
225,42,68,151,151,151
226,43,68,148,148,148
227,44,68,137,137,137
228,45,68,97,97,97
229,46,68,71,71,71
230,47,68,65,65,65
231,48,68,69,69,69
232,49,68,82,82,82
233,19,69,141,141,141
234,20,69,129,129,129
235,21,69,118,118,118
236,22,69,114,114,114
237,23,69,141,141,141
238,24,69,158,158,158
239,25,69,156,156,156
240,26,69,156,156,156
241,27,69,154,154,154
242,28,69,152,152,152
243,29,69,159,159,159
244,30,69,154,154,154
245,31,69,154,154,154
246,32,69,158,158,158
247,33,69,156,156,156
248,34,69,154,154,154
249,35,69,156,156,156
250,36,69,153,153,153
251,37,69,147,147,147
252,38,69,157,157,157
253,39,69,152,152,152
254,40,69,149,149,149
255,41,69,150,150,150
256,42,69,147,147,147
257,43,69,142,142,142
258,44,69,118,118,118
259,45,69,75,75,75
260,46,69,68,68,68
261,47,69,67,67,67
262,48,69,68,68,68
263,19,70,130,130,130
264,20,70,113,113,113
265,21,70,111,111,111
266,22,70,130,130,130
267,23,70,153,153,153
268,24,70,160,160,160
269,25,70,156,156,156
270,26,70,158,158,158
271,27,70,153,153,153
272,28,70,153,153,153
273,29,70,153,153,153
274,30,70,153,153,153
275,31,70,154,154,154
276,32,70,155,155,155
277,33,70,151,151,151
278,34,70,155,155,155
279,35,70,152,152,152
280,36,70,153,153,153
281,37,70,149,149,149
282,38,70,152,152,152
283,39,70,151,151,151
284,40,70,150,150,150
285,41,70,146,146,146
286,42,70,154,154,154
287,43,70,138,138,138
288,44,70,91,91,91
289,45,70,74,74,74
290,46,70,69,69,69
291,47,70,67,67,67
292,48,70,77,77,77
293,18,71,132,132,132
294,19,71,114,114,114
295,20,71,111,111,111
296,21,71,122,122,122
297,22,71,146,146,146
298,23,71,156,156,156
299,24,71,153,153,153
300,25,71,156,156,156
301,26,71,155,155,155
302,27,71,156,156,156
303,28,71,154,154,154
304,29,71,150,150,150
305,30,71,153,153,153
306,31,71,152,152,152
307,32,71,154,154,154
308,33,71,149,149,149
309,34,71,152,152,152
310,35,71,153,153,153
311,36,71,153,153,153
312,37,71,149,149,149
313,38,71,149,149,149
314,39,71,146,146,146
315,40,71,153,153,153
316,41,71,147,147,147
317,42,71,144,144,144
318,43,71,125,125,125
319,44,71,71,71,71
320,45,71,68,68,68
321,46,71,67,67,67
322,47,71,68,68,68
323,17,72,132,132,132
324,18,72,113,113,113
325,19,72,105,105,105
326,20,72,116,116,116
327,21,72,145,145,145
328,22,72,156,156,156
329,23,72,157,157,157
330,24,72,157,157,157
331,25,72,158,158,158
332,26,72,150,150,150
333,27,72,153,153,153
334,28,72,153,153,153
335,29,72,153,153,153
336,30,72,153,153,153
337,31,72,153,153,153
338,32,72,157,157,157
339,33,72,150,150,150
340,34,72,153,153,153
341,35,72,150,150,150
342,36,72,151,151,151
343,37,72,150,150,150
344,38,72,150,150,150
345,39,72,149,149,149
346,40,72,154,154,154
347,41,72,148,148,148
348,42,72,142,142,142
349,43,72,97,97,97
350,44,72,66,66,66
351,45,72,68,68,68
352,46,72,64,64,64
353,47,72,75,75,75
354,16,73,133,133,133
355,17,73,117,117,117
356,18,73,101,101,101
357,19,73,106,106,106
358,20,73,136,136,136
359,21,73,154,154,154
360,22,73,156,156,156
361,23,73,158,158,158
362,24,73,160,160,160
363,25,73,156,156,156
364,26,73,150,150,150
365,27,73,150,150,150
366,28,73,154,154,154
367,29,73,150,150,150
368,30,73,150,150,150
369,31,73,154,154,154
370,32,73,155,155,155
371,33,73,149,149,149
372,34,73,152,152,152
373,35,73,149,149,149
374,36,73,153,153,153
375,37,73,146,146,146
376,38,73,149,149,149
377,39,73,148,148,148
378,40,73,150,150,150
379,41,73,146,146,146
380,42,73,125,125,125
381,43,73,74,74,74
382,44,73,68,68,68
383,45,73,67,67,67
384,46,73,68,68,68
385,16,74,114,114,114
386,17,74,98,98,98
387,18,74,105,105,105
388,19,74,120,120,120
389,20,74,150,150,150
390,21,74,153,153,153
391,22,74,154,154,154
392,23,74,157,157,157
393,24,74,159,159,159
394,25,74,153,153,153
395,26,74,148,148,148
396,27,74,150,150,150
397,28,74,151,151,151
398,29,74,154,154,154
399,30,74,150,150,150
400,31,74,150,150,150
401,32,74,151,151,151
402,33,74,149,149,149
403,34,74,152,152,152
404,35,74,153,153,153
405,36,74,151,151,151
406,37,74,147,147,147
407,38,74,148,148,148
408,39,74,146,146,146
409,40,74,149,149,149
410,41,74,138,138,138
411,42,74,98,98,98
412,43,74,79,79,79
413,44,74,67,67,67
414,45,74,71,71,71
415,46,74,77,77,77
416,15,75,116,116,116
417,16,75,92,92,92
418,17,75,93,93,93
419,18,75,101,101,101
420,19,75,121,121,121
421,20,75,129,129,129
422,21,75,138,138,138
423,22,75,139,139,139
424,23,75,146,146,146
425,24,75,142,142,142
426,25,75,142,142,142
427,26,75,142,142,142
428,27,75,141,141,141
429,28,75,141,141,141
430,29,75,141,141,141
431,30,75,142,142,142
432,31,75,145,145,145
433,32,75,146,146,146
434,33,75,146,146,146
435,34,75,142,142,142
436,35,75,147,147,147
437,36,75,141,141,141
438,37,75,142,142,142
439,38,75,141,141,141
440,39,75,145,145,145
441,40,75,149,149,149
442,41,75,119,119,119
443,42,75,77,77,77
444,43,75,67,67,67
445,44,75,69,69,69
446,45,75,74,74,74
447,14,76,112,112,112
448,15,76,91,91,91
449,16,76,84,84,84
450,17,76,87,87,87
451,18,76,91,91,91
452,19,76,104,104,104
453,20,76,107,107,107
454,21,76,111,111,111
455,22,76,104,104,104
456,23,76,109,109,109
457,24,76,106,106,106
458,25,76,104,104,104
459,26,76,109,109,109
460,27,76,101,101,101
461,28,76,100,100,100
462,29,76,98,98,98
463,30,76,99,99,99
464,31,76,94,94,94
465,32,76,99,99,99
466,33,76,97,97,97
467,34,76,100,100,100
468,35,76,100,100,100
469,36,76,103,103,103
470,37,76,104,104,104
