 ,X,Y,Red,Green,Blue
1,124,32,92,92,92
2,125,32,88,88,88
3,126,32,86,86,86
4,127,32,81,81,81
5,128,32,87,87,87
6,129,32,84,84,84
7,130,32,79,79,79
8,131,32,83,83,83
9,132,32,87,87,87
10,133,32,83,83,83
11,134,32,82,82,82
12,135,32,78,78,78
13,136,32,79,79,79
14,125,33,75,75,75
15,126,33,75,75,75
16,127,33,72,72,72
17,128,33,69,69,69
18,129,33,69,69,69
19,130,33,69,69,69
20,131,33,72,72,72
21,132,33,79,79,79
22,133,33,75,75,75
23,134,33,75,75,75
24,135,33,78,78,78
25,136,33,75,75,75
26,137,33,78,78,78
27,126,34,62,62,62
28,127,34,57,57,57
29,128,34,58,58,58
30,129,34,51,51,51
31,130,34,57,57,57
32,131,34,54,54,54
33,132,34,55,55,55
34,133,34,58,58,58
35,134,34,56,56,56
36,135,34,61,61,61
37,136,34,58,58,58
38,137,34,65,65,65
39,138,34,73,73,73
40,126,35,75,75,75
41,127,35,55,55,55
42,128,35,55,55,55
43,129,35,49,49,49
44,130,35,50,50,50
45,131,35,48,48,48
46,132,35,53,53,53
47,133,35,57,57,57
48,134,35,55,55,55
49,135,35,52,52,52
50,136,35,52,52,52
51,137,35,61,61,61
52,138,35,67,67,67
53,139,35,70,70,70
54,127,36,67,67,67
55,128,36,58,58,58
56,129,36,49,49,49
57,130,36,50,50,50
58,131,36,54,54,54
59,132,36,53,53,53
60,133,36,54,54,54
61,134,36,53,53,53
62,135,36,54,54,54
63,136,36,52,52,52
64,137,36,58,58,58
65,138,36,62,62,62
66,139,36,66,66,66
67,140,36,72,72,72
68,128,37,66,66,66
69,129,37,58,58,58
70,130,37,58,58,58
71,131,37,54,54,54
72,132,37,58,58,58
73,133,37,55,55,55
74,134,37,56,56,56
75,135,37,57,57,57
76,136,37,49,49,49
77,137,37,55,55,55
78,138,37,65,65,65
79,139,37,67,67,67
80,140,37,67,67,67
81,141,37,74,74,74
