 ,X,Y,Red,Green,Blue
1,119,28,95,95,95
2,120,28,71,71,71
3,121,28,67,67,67
4,122,28,75,75,75
5,123,28,80,80,80
6,124,28,89,89,89
7,125,28,92,92,92
8,126,28,91,91,91
9,127,28,103,103,103
10,128,28,101,101,101
11,129,28,99,99,99
12,130,28,101,101,101
13,131,28,100,100,100
14,132,28,95,95,95
15,133,28,97,97,97
16,134,28,92,92,92
17,120,29,87,87,87
18,121,29,77,77,77
19,122,29,97,97,97
20,123,29,116,116,116
21,124,29,120,120,120
22,125,29,120,120,120
23,126,29,115,115,115
24,127,29,119,119,119
25,128,29,119,119,119
26,129,29,119,119,119
27,130,29,120,120,120
28,131,29,120,120,120
29,132,29,112,112,112
30,133,29,101,101,101
31,134,29,105,105,105
32,135,29,99,99,99
33,121,30,89,89,89
34,122,30,86,86,86
35,123,30,109,109,109
36,124,30,133,133,133
37,125,30,129,129,129
38,126,30,124,124,124
39,127,30,125,125,125
40,128,30,130,130,130
41,129,30,127,127,127
42,130,30,127,127,127
43,131,30,125,125,125
44,132,30,124,124,124
45,133,30,115,115,115
46,134,30,106,106,106
47,135,30,101,101,101
48,136,30,96,96,96
49,122,31,93,93,93
50,123,31,84,84,84
51,124,31,105,105,105
52,125,31,109,109,109
53,126,31,109,109,109
54,127,31,109,109,109
55,128,31,110,110,110
56,129,31,110,110,110
57,130,31,107,107,107
58,131,31,112,112,112
59,132,31,110,110,110
60,133,31,114,114,114
61,134,31,106,106,106
62,135,31,93,93,93
63,136,31,95,95,95
64,137,31,103,103,103
