 ,X,Y,Red,Green,Blue
243,20,87,74,74,74
244,21,87,75,75,75
245,22,87,75,75,75
246,23,87,78,78,78
247,24,87,78,78,78
248,25,87,80,80,80
249,26,87,77,77,77
250,27,87,75,75,75
251,28,87,77,77,77
252,29,87,75,75,75
253,30,87,68,68,68
254,31,87,63,63,63
255,32,87,63,63,63
256,33,87,64,64,64
257,34,87,71,71,71
258,35,87,65,65,65
259,36,87,66,66,66
260,37,87,62,62,62
261,38,87,62,62,62
262,39,87,64,64,64
263,40,87,71,71,71
264,6,88,111,111,111
265,7,88,99,99,99
266,8,88,88,88,88
267,9,88,91,91,91
268,10,88,86,86,86
269,11,88,78,78,78
270,12,88,74,74,74
271,13,88,76,76,76
272,14,88,67,67,67
273,15,88,67,67,67
274,16,88,66,66,66
275,17,88,75,75,75
276,18,88,73,73,73
277,19,88,77,77,77
278,20,88,79,79,79
279,21,88,80,80,80
280,22,88,83,83,83
281,23,88,90,90,90
282,24,88,84,84,84
283,25,88,84,84,84
284,26,88,81,81,81
285,27,88,79,79,79
286,28,88,76,76,76
287,29,88,73,73,73
288,30,88,66,66,66
289,31,88,67,67,67
290,32,88,67,67,67
291,33,88,70,70,70
292,34,88,69,69,69
293,35,88,71,71,71
294,36,88,69,69,69
295,37,88,66,66,66
296,38,88,67,67,67
297,39,88,67,67,67
298,6,89,114,114,114
299,7,89,108,108,108
300,8,89,103,103,103
301,9,89,108,108,108
302,10,89,105,105,105
303,11,89,101,101,101
304,12,89,106,106,106
305,13,89,97,97,97
306,14,89,91,91,91
307,15,89,92,92,92
308,16,89,86,86,86
309,17,89,87,87,87
310,18,89,83,83,83
311,19,89,84,84,84
312,20,89,87,87,87
313,21,89,85,85,85
314,22,89,88,88,88
315,23,89,89,89,89
316,24,89,86,86,86
317,25,89,87,87,87
318,26,89,80,80,80
319,27,89,78,78,78
320,28,89,77,77,77
321,29,89,66,66,66
322,30,89,65,65,65
323,31,89,63,63,63
324,32,89,72,72,72
325,33,89,77,77,77
326,34,89,80,80,80
327,35,89,80,80,80
328,36,89,76,76,76
329,37,89,70,70,70
330,38,89,73,73,73
331,39,89,75,75,75
332,5,90,105,105,105
333,6,90,101,101,101
334,7,90,104,104,104
335,8,90,112,112,112
336,9,90,112,112,112
337,10,90,118,118,118
338,11,90,120,120,120
339,12,90,125,125,125
340,13,90,122,122,122
341,14,90,125,125,125
342,15,90,121,121,121
343,16,90,119,119,119
344,17,90,106,106,106
345,18,90,84,84,84
346,19,90,87,87,87
347,20,90,88,88,88
348,21,90,93,93,93
349,22,90,93,93,93
350,23,90,96,96,96
351,24,90,89,89,89
352,25,90,91,91,91
353,26,90,86,86,86
354,27,90,90,90,90
355,28,90,76,76,76
356,29,90,62,62,62
357,30,90,62,62,62
358,31,90,68,68,68
359,32,90,83,83,83
360,33,90,88,88,88
361,34,90,89,89,89
362,35,90,89,89,89
363,36,90,87,87,87
364,37,90,83,83,83
365,38,90,84,84,84
366,4,91,116,116,116
367,5,91,105,105,105
368,6,91,98,98,98
369,7,91,99,99,99
370,8,91,96,96,96
371,9,91,97,97,97
372,10,91,102,102,102
373,11,91,107,107,107
374,12,91,111,111,111
375,13,91,124,124,124
376,14,91,122,122,122
377,15,91,122,122,122
378,16,91,118,118,118
379,17,91,106,106,106
380,18,91,87,87,87
381,19,91,81,81,81
382,20,91,90,90,90
383,21,91,91,91,91
384,22,91,92,92,92
385,23,91,95,95,95
386,24,91,89,89,89
387,25,91,88,88,88
388,26,91,84,84,84
389,27,91,80,80,80
390,28,91,66,66,66
391,29,91,62,62,62
392,30,91,63,63,63
393,31,91,69,69,69
394,32,91,75,75,75
395,33,91,78,78,78
396,34,91,81,81,81
397,35,91,83,83,83
398,36,91,88,88,88
399,37,91,89,89,89
400,38,91,84,84,84
401,4,92,113,113,113
402,5,92,104,104,104
403,6,92,97,97,97
404,7,92,100,100,100
405,8,92,98,98,98
406,9,92,90,90,90
407,10,92,93,93,93
408,11,92,91,91,91
409,12,92,94,94,94
410,13,92,112,112,112
411,14,92,106,106,106
412,15,92,99,99,99
413,16,92,102,102,102
414,17,92,96,96,96
415,18,92,82,82,82
416,19,92,83,83,83
417,20,92,93,93,93
418,21,92,88,88,88
419,22,92,85,85,85
420,23,92,84,84,84
421,24,92,85,85,85
422,25,92,87,87,87
423,26,92,86,86,86
424,27,92,69,69,69
425,28,92,65,65,65
426,29,92,60,60,60
427,30,92,65,65,65
428,31,92,72,72,72
429,32,92,75,75,75
430,33,92,75,75,75
431,34,92,80,80,80
432,35,92,83,83,83
433,36,92,87,87,87
434,37,92,84,84,84
435,3,93,116,116,116
436,4,93,109,109,109
437,5,93,103,103,103
438,6,93,98,98,98
439,7,93,97,97,97
440,8,93,89,89,89
441,9,93,87,87,87
442,10,93,89,89,89
443,11,93,89,89,89
444,12,93,96,96,96
445,13,93,102,102,102
446,14,93,93,93,93
447,15,93,89,89,89
448,16,93,84,84,84
449,17,93,87,87,87
450,18,93,85,85,85
451,19,93,89,89,89
452,20,93,87,87,87
453,21,93,83,83,83
454,22,93,75,75,75
455,23,93,82,82,82
456,24,93,84,84,84
457,25,93,87,87,87
458,26,93,83,83,83
459,27,93,67,67,67
460,28,93,62,62,62
461,29,93,62,62,62
462,30,93,66,66,66
463,31,93,71,71,71
464,32,93,72,72,72
465,33,93,74,74,74
466,34,93,67,67,67
467,35,93,67,67,67
468,36,93,75,75,75
469,37,93,80,80,80
470,2,94,121,121,121
471,3,94,116,116,116
472,4,94,108,108,108
473,5,94,106,106,106
474,6,94,105,105,105
475,7,94,104,104,104
476,8,94,96,96,96
477,9,94,93,93,93
478,10,94,92,92,92
479,11,94,93,93,93
480,12,94,104,104,104
481,13,94,105,105,105
482,14,94,95,95,95
483,15,94,93,93,93
484,16,94,90,90,90
485,17,94,90,90,90
486,18,94,88,88,88
487,19,94,89,89,89
488,20,94,91,91,91
489,21,94,83,83,83
490,22,94,76,76,76
491,23,94,78,78,78
492,24,94,75,75,75
493,25,94,71,71,71
494,26,94,63,63,63
495,27,94,62,62,62
496,28,94,64,64,64
497,29,94,61,61,61
498,30,94,66,66,66
499,31,94,65,65,65
500,32,94,65,65,65
501,33,94,67,67,67
502,34,94,68,68,68
503,35,94,70,70,70
504,36,94,83,83,83
505,2,95,116,116,116
506,3,95,112,112,112
507,4,95,105,105,105
508,5,95,112,112,112
509,6,95,105,105,105
510,7,95,104,104,104
511,8,95,98,98,98
512,9,95,97,97,97
513,10,95,95,95,95
514,11,95,103,103,103
515,12,95,107,107,107
516,13,95,98,98,98
517,14,95,95,95,95
518,15,95,91,91,91
519,16,95,96,96,96
520,17,95,93,93,93
521,18,95,92,92,92
522,19,95,94,94,94
523,20,95,89,89,89
524,21,95,80,80,80
525,22,95,78,78,78
526,23,95,73,73,73
527,24,95,75,75,75
528,25,95,65,65,65
529,26,95,62,62,62
530,27,95,60,60,60
531,28,95,60,60,60
532,29,95,56,56,56
533,30,95,61,61,61
534,31,95,66,66,66
535,32,95,67,67,67
536,33,95,67,67,67
537,34,95,69,69,69
538,35,95,80,80,80
539,36,95,89,89,89
540,1,96,124,124,124
541,2,96,122,122,122
542,3,96,114,114,114
543,4,96,109,109,109
544,5,96,109,109,109
545,6,96,108,108,108
546,7,96,108,108,108
547,8,96,101,101,101
548,9,96,98,98,98
549,10,96,104,104,104
550,11,96,116,116,116
551,12,96,103,103,103
552,13,96,97,97,97
553,14,96,96,96,96
554,15,96,97,97,97
555,16,96,98,98,98
556,17,96,103,103,103
557,18,96,101,101,101
558,19,96,96,96,96
559,20,96,95,95,95
560,21,96,92,92,92
561,22,96,84,84,84
562,23,96,83,83,83
563,24,96,74,74,74
564,25,96,70,70,70
565,26,96,66,66,66
566,27,96,62,62,62
567,28,96,62,62,62
568,29,96,65,65,65
569,30,96,67,67,67
570,31,96,70,70,70
571,32,96,68,68,68
572,33,96,76,76,76
573,34,96,84,84,84
574,35,96,90,90,90
575,36,96,96,96,96
576,0,97,134,134,134
577,1,97,126,126,126
578,2,97,133,133,133
579,3,97,124,124,124
580,4,97,120,120,120
581,5,97,120,120,120
582,6,97,116,116,116
583,7,97,108,108,108
584,8,97,105,105,105
585,9,97,105,105,105
586,10,97,116,116,116
587,11,97,109,109,109
588,12,97,101,101,101
589,13,97,103,103,103
590,14,97,100,100,100
591,15,97,104,104,104
592,16,97,110,110,110
593,17,97,114,114,114
594,18,97,120,120,120
595,19,97,109,109,109
596,20,97,108,108,108
597,21,97,101,101,101
598,22,97,101,101,101
599,23,97,87,87,87
600,24,97,80,80,80
601,25,97,66,66,66
602,26,97,67,67,67
603,27,97,63,63,63
604,28,97,70,70,70
605,29,97,74,74,74
606,30,97,76,76,76
607,31,97,84,84,84
608,32,97,79,79,79
609,33,97,89,89,89
610,34,97,109,109,109
611,35,97,96,96,96
612,0,98,146,146,146
613,1,98,141,141,141
614,2,98,139,139,139
615,3,98,141,141,141
616,4,98,129,129,129
617,5,98,126,126,126
618,6,98,125,125,125
619,7,98,122,122,122
620,8,98,114,114,114
621,9,98,118,118,118
622,10,98,124,124,124
623,11,98,113,113,113
624,12,98,109,109,109
625,13,98,109,109,109
626,14,98,108,108,108
627,15,98,114,114,114
628,16,98,118,118,118
629,17,98,128,128,128
630,18,98,125,125,125
631,19,98,122,122,122
632,20,98,128,128,128
633,21,98,112,112,112
634,22,98,108,108,108
635,23,98,96,96,96
636,24,98,75,75,75
637,25,98,69,69,69
638,26,98,65,65,65
639,27,98,66,66,66
640,28,98,89,89,89
641,29,98,89,89,89
642,30,98,85,85,85
643,31,98,84,84,84
644,32,98,89,89,89
645,33,98,105,105,105
646,34,98,100,100,100
647,35,98,93,93,93
648,0,99,154,154,154
649,1,99,152,152,152
650,2,99,152,152,152
651,3,99,142,142,142
652,4,99,134,134,134
653,5,99,130,130,130
654,6,99,122,122,122
655,7,99,119,119,119
656,8,99,116,116,116
657,9,99,122,122,122
658,10,99,118,118,118
659,11,99,116,116,116
660,12,99,112,112,112
661,13,99,118,118,118
662,14,99,120,120,120
663,15,99,122,122,122
664,16,99,127,127,127
665,17,99,128,128,128
666,18,99,122,122,122
667,19,99,112,112,112
668,20,99,114,114,114
669,21,99,114,114,114
670,22,99,108,108,108
671,23,99,88,88,88
672,24,99,75,75,75
673,25,99,65,65,65
674,26,99,67,67,67
675,27,99,75,75,75
676,28,99,97,97,97
677,29,99,92,92,92
678,30,99,90,90,90
679,31,99,91,91,91
680,32,99,93,93,93
681,33,99,109,109,109
682,34,99,103,103,103
683,0,100,159,159,159
684,1,100,153,153,153
685,2,100,151,151,151
686,3,100,153,153,153
687,4,100,139,139,139
688,5,100,128,128,128
689,6,100,123,123,123
690,7,100,120,120,120
691,8,100,119,119,119
692,9,100,127,127,127
693,10,100,125,125,125
694,11,100,123,123,123
695,12,100,129,129,129
696,13,100,130,130,130
697,14,100,128,128,128
698,15,100,126,126,126
699,16,100,124,124,124
700,17,100,137,137,137
701,18,100,131,131,131
702,19,100,115,115,115
703,20,100,106,106,106
704,21,100,97,97,97
705,22,100,85,85,85
706,23,100,76,76,76
707,24,100,69,69,69
708,25,100,58,58,58
709,26,100,70,70,70
710,27,100,78,78,78
711,28,100,80,80,80
712,29,100,88,88,88
713,30,100,75,75,75
714,31,100,88,88,88
715,32,100,100,100,100
716,33,100,106,106,106
717,34,100,107,107,107
718,0,101,163,163,163
719,1,101,153,153,153
720,2,101,157,157,157
721,3,101,147,147,147
722,4,101,134,134,134
723,5,101,124,124,124
724,6,101,125,125,125
725,7,101,124,124,124
726,8,101,126,126,126
727,9,101,131,131,131
728,10,101,144,144,144
729,11,101,144,144,144
730,12,101,139,139,139
731,13,101,150,150,150
732,14,101,145,145,145
733,15,101,145,145,145
734,16,101,154,154,154
735,17,101,156,156,156
736,18,101,139,139,139
737,19,101,127,127,127
738,20,101,118,118,118
739,21,101,108,108,108
740,22,101,87,87,87
741,23,101,73,73,73
742,24,101,70,70,70
743,25,101,65,65,65
744,26,101,78,78,78
745,27,101,86,86,86
746,28,101,96,96,96
747,29,101,94,94,94
748,30,101,87,87,87
749,31,101,93,93,93
750,32,101,101,101,101
751,33,101,87,87,87
752,0,102,162,162,162
753,1,102,157,157,157
754,2,102,154,154,154
755,3,102,146,146,146
756,4,102,133,133,133
757,5,102,126,126,126
758,6,102,129,129,129
759,7,102,130,130,130
760,8,102,129,129,129
761,9,102,141,141,141
762,10,102,149,149,149
763,11,102,155,155,155
764,12,102,150,150,150
765,13,102,154,154,154
766,14,102,158,158,158
767,15,102,163,163,163
768,16,102,171,171,171
769,17,102,175,175,175
770,18,102,143,143,143
771,19,102,141,141,141
772,20,102,120,120,120
773,21,102,106,106,106
774,22,102,87,87,87
775,23,102,73,73,73
776,24,102,74,74,74
777,25,102,78,78,78
778,26,102,98,98,98
779,27,102,95,95,95
780,28,102,89,89,89
781,29,102,93,93,93
782,30,102,97,97,97
783,31,102,106,106,106
784,32,102,115,115,115
785,33,102,96,96,96
786,0,103,161,161,161
787,1,103,158,158,158
788,2,103,151,151,151
789,3,103,131,131,131
790,4,103,122,122,122
791,5,103,130,130,130
792,6,103,130,130,130
793,7,103,126,126,126
794,8,103,132,132,132
795,9,103,148,148,148
796,10,103,149,149,149
797,11,103,157,157,157
798,12,103,161,161,161
799,13,103,162,162,162
800,14,103,162,162,162
801,15,103,167,167,167
802,16,103,185,185,185
803,17,103,191,191,191
804,18,103,188,188,188
805,19,103,163,163,163
806,20,103,129,129,129
807,21,103,102,102,102
808,22,103,83,83,83
809,23,103,82,82,82
810,24,103,79,79,79
811,25,103,100,100,100
812,26,103,118,118,118
813,27,103,120,120,120
814,28,103,107,107,107
815,29,103,107,107,107
816,30,103,104,104,104
817,31,103,116,116,116
818,32,103,113,113,113
819,0,104,170,170,170
820,1,104,153,153,153
821,2,104,145,145,145
822,3,104,134,134,134
823,4,104,126,126,126
824,5,104,130,130,130
825,6,104,126,126,126
826,7,104,118,118,118
827,8,104,134,134,134
828,9,104,150,150,150
829,10,104,156,156,156
830,11,104,158,158,158
831,12,104,158,158,158
832,13,104,170,170,170
833,14,104,169,169,169
834,15,104,174,174,174
835,16,104,183,183,183
836,17,104,183,183,183
837,18,104,170,170,170
838,19,104,150,150,150
839,20,104,116,116,116
840,21,104,92,92,92
841,22,104,78,78,78
842,23,104,76,76,76
843,24,104,92,92,92
844,25,104,114,114,114
845,26,104,127,127,127
846,27,104,132,132,132
847,28,104,134,134,134
848,29,104,118,118,118
849,30,104,112,112,112
850,31,104,125,125,125
851,32,104,110,110,110
852,0,105,160,160,160
853,1,105,147,147,147
854,2,105,141,141,141
855,3,105,134,134,134
856,4,105,131,131,131
857,5,105,134,134,134
858,6,105,126,126,126
859,7,105,129,129,129
860,8,105,140,140,140
861,9,105,153,153,153
862,10,105,156,156,156
863,11,105,161,161,161
864,12,105,164,164,164
865,13,105,166,166,166
866,14,105,168,168,168
867,15,105,166,166,166
868,16,105,159,159,159
869,17,105,144,144,144
870,18,105,145,145,145
871,19,105,128,128,128
872,20,105,109,109,109
873,21,105,82,82,82
874,22,105,77,77,77
875,23,105,80,80,80
876,24,105,106,106,106
877,25,105,126,126,126
878,26,105,134,134,134
879,27,105,141,141,141
880,28,105,141,141,141
881,29,105,112,112,112
882,30,105,109,109,109
883,31,105,117,117,117
884,32,105,104,104,104
885,5,106,139,139,139
886,6,106,137,137,137
887,7,106,142,142,142
888,8,106,146,146,146
889,9,106,155,155,155
890,10,106,162,162,162
891,11,106,164,164,164
892,12,106,164,164,164
893,13,106,168,168,168
894,14,106,166,166,166
895,15,106,147,147,147
896,16,106,134,134,134
897,17,106,136,136,136
898,18,106,138,138,138
899,19,106,122,122,122
900,20,106,104,104,104
901,21,106,87,87,87
902,22,106,86,86,86
903,23,106,104,104,104
904,24,106,130,130,130
905,25,106,136,136,136
906,26,106,142,142,142
907,27,106,140,140,140
908,28,106,136,136,136
909,29,106,112,112,112
910,30,106,114,114,114
911,31,106,112,112,112
912,16,107,130,130,130
913,17,107,137,137,137
914,18,107,130,130,130
915,19,107,121,121,121
916,20,107,103,103,103
917,21,107,96,96,96
918,22,107,104,104,104
919,23,107,130,130,130
920,24,107,138,138,138
921,25,107,134,134,134
922,26,107,148,148,148
923,27,107,141,141,141
924,28,107,125,125,125
925,29,107,112,112,112
926,30,107,118,118,118
927,31,107,107,107,107
928,26,108,149,149,149
929,27,108,138,138,138
930,28,108,123,123,123
931,29,108,126,126,126
932,30,108,120,120,120
