 ,X,Y,Red,Green,Blue
1,70,27,115,115,115
2,71,27,100,100,100
3,72,27,97,97,97
4,73,27,91,91,91
5,74,27,97,97,97
6,75,27,97,97,97
7,76,27,96,96,96
8,77,27,97,97,97
9,78,27,99,99,99
10,79,27,100,100,100
11,80,27,105,105,105
12,81,27,108,108,108
13,82,27,106,106,106
14,83,27,105,105,105
15,84,27,104,104,104
16,70,28,113,113,113
17,71,28,89,89,89
18,72,28,89,89,89
19,73,28,89,89,89
20,74,28,90,90,90
21,75,28,88,88,88
22,76,28,93,93,93
23,77,28,91,91,91
24,78,28,89,89,89
25,79,28,96,96,96
26,80,28,96,96,96
27,81,28,93,93,93
28,82,28,95,95,95
29,83,28,93,93,93
30,84,28,100,100,100
31,69,29,133,133,133
32,70,29,101,101,101
33,71,29,96,96,96
34,72,29,91,91,91
35,73,29,91,91,91
36,74,29,91,91,91
37,75,29,91,91,91
38,76,29,91,91,91
39,77,29,93,93,93
40,78,29,95,95,95
41,79,29,94,94,94
42,80,29,97,97,97
43,81,29,96,96,96
44,82,29,96,96,96
45,83,29,97,97,97
46,84,29,100,100,100
47,69,30,125,125,125
48,70,30,96,96,96
49,71,30,97,97,97
50,72,30,96,96,96
51,73,30,98,98,98
52,74,30,97,97,97
53,75,30,93,93,93
54,76,30,92,92,92
55,77,30,93,93,93
56,78,30,97,97,97
57,79,30,97,97,97
58,80,30,95,95,95
59,81,30,97,97,97
60,82,30,97,97,97
61,83,30,96,96,96
62,84,30,100,100,100
