 ,X,Y,Red,Green,Blue
1,108,39,125,125,125
2,109,39,96,96,96
3,110,39,83,83,83
4,111,39,78,78,78
5,112,39,88,88,88
6,113,39,94,94,94
7,114,39,102,102,102
8,115,39,95,95,95
9,116,39,97,97,97
10,117,39,96,96,96
11,118,39,97,97,97
12,119,39,89,89,89
13,120,39,92,92,92
14,121,39,91,91,91
15,122,39,92,92,92
16,123,39,96,96,96
17,124,39,97,97,97
18,125,39,101,101,101
19,109,40,89,89,89
20,110,40,69,69,69
21,111,40,65,65,65
22,112,40,74,74,74
23,113,40,91,91,91
24,114,40,120,120,120
25,115,40,116,116,116
26,116,40,118,118,118
27,117,40,113,113,113
28,118,40,111,111,111
29,119,40,104,104,104
30,120,40,103,103,103
31,121,40,105,105,105
32,122,40,104,104,104
33,123,40,104,104,104
34,124,40,105,105,105
35,125,40,104,104,104
36,126,40,107,107,107
37,109,41,108,108,108
38,110,41,72,72,72
39,111,41,64,64,64
40,112,41,67,67,67
41,113,41,95,95,95
42,114,41,142,142,142
43,115,41,142,142,142
44,116,41,146,146,146
45,117,41,146,146,146
46,118,41,149,149,149
47,119,41,146,146,146
48,120,41,146,146,146
49,121,41,141,141,141
50,122,41,145,145,145
51,123,41,141,141,141
52,124,41,150,150,150
53,125,41,146,146,146
54,126,41,144,144,144
55,127,41,124,124,124
56,110,42,84,84,84
57,111,42,75,75,75
58,112,42,68,68,68
59,113,42,84,84,84
60,114,42,137,137,137
61,115,42,146,146,146
62,116,42,150,150,150
63,117,42,149,149,149
64,118,42,153,153,153
65,119,42,142,142,142
66,120,42,145,145,145
67,121,42,145,145,145
68,122,42,150,150,150
69,123,42,152,152,152
70,124,42,155,155,155
71,125,42,153,153,153
72,126,42,149,149,149
73,127,42,137,137,137
74,128,42,111,111,111
75,110,43,101,101,101
76,111,43,80,80,80
77,112,43,79,79,79
78,113,43,78,78,78
79,114,43,127,127,127
80,115,43,143,143,143
81,116,43,149,149,149
82,117,43,153,153,153
83,118,43,158,158,158
84,119,43,149,149,149
85,120,43,150,150,150
86,121,43,151,151,151
87,122,43,154,154,154
88,123,43,150,150,150
89,124,43,155,155,155
90,125,43,150,150,150
91,126,43,151,151,151
92,127,43,147,147,147
93,128,43,134,134,134
94,129,43,94,94,94
95,111,44,91,91,91
96,112,44,80,80,80
97,113,44,69,69,69
98,114,44,114,114,114
99,115,44,144,144,144
100,116,44,150,150,150
101,117,44,151,151,151
102,118,44,156,156,156
103,119,44,150,150,150
104,120,44,150,150,150
105,121,44,152,152,152
106,122,44,151,151,151
107,123,44,153,153,153
108,124,44,156,156,156
109,125,44,156,156,156
110,126,44,150,150,150
111,127,44,146,146,146
112,128,44,146,146,146
113,129,44,118,118,118
114,130,44,90,90,90
115,111,45,102,102,102
116,112,45,84,84,84
117,113,45,74,74,74
118,114,45,94,94,94
119,115,45,142,142,142
120,116,45,149,149,149
121,117,45,149,149,149
122,118,45,152,152,152
123,119,45,149,149,149
124,120,45,148,148,148
125,121,45,149,149,149
126,122,45,150,150,150
127,123,45,150,150,150
128,124,45,157,157,157
129,125,45,153,153,153
130,126,45,153,153,153
131,127,45,144,144,144
132,128,45,151,151,151
133,129,45,134,134,134
134,130,45,103,103,103
135,131,45,89,89,89
136,112,46,96,96,96
137,113,46,80,80,80
138,114,46,87,87,87
139,115,46,128,128,128
140,116,46,149,149,149
141,117,46,145,145,145
142,118,46,149,149,149
143,119,46,145,145,145
144,120,46,144,144,144
145,121,46,146,146,146
146,122,46,148,148,148
147,123,46,149,149,149
148,124,46,156,156,156
149,125,46,153,153,153
150,126,46,146,146,146
151,127,46,148,148,148
152,128,46,142,142,142
153,129,46,141,141,141
154,130,46,127,127,127
155,131,46,92,92,92
156,132,46,100,100,100
