 ,X,Y,Red,Green,Blue
1,65,39,116,116,116
2,66,39,113,113,113
3,67,39,118,118,118
4,68,39,139,139,139
5,69,39,143,143,143
6,70,39,142,142,142
7,71,39,146,146,146
8,72,39,150,150,150
9,73,39,147,147,147
10,74,39,149,149,149
11,75,39,151,151,151
12,76,39,152,152,152
13,77,39,154,154,154
14,78,39,160,160,160
15,79,39,156,156,156
16,80,39,160,160,160
17,81,39,157,157,157
18,82,39,127,127,127
19,83,39,118,118,118
20,84,39,115,115,115
21,64,40,138,138,138
22,65,40,108,108,108
23,66,40,104,104,104
24,67,40,120,120,120
25,68,40,155,155,155
26,69,40,158,158,158
27,70,40,157,157,157
28,71,40,158,158,158
29,72,40,160,160,160
30,73,40,160,160,160
31,74,40,159,159,159
32,75,40,161,161,161
33,76,40,161,161,161
34,77,40,160,160,160
35,78,40,163,163,163
36,79,40,162,162,162
37,80,40,165,165,165
38,81,40,163,163,163
39,82,40,125,125,125
40,83,40,110,110,110
41,84,40,109,109,109
42,64,41,120,120,120
43,65,41,104,104,104
44,66,41,104,104,104
45,67,41,130,130,130
46,68,41,156,156,156
47,69,41,158,158,158
48,70,41,160,160,160
49,71,41,158,158,158
50,72,41,156,156,156
51,73,41,158,158,158
52,74,41,163,163,163
53,75,41,158,158,158
54,76,41,158,158,158
55,77,41,161,161,161
56,78,41,163,163,163
57,79,41,164,164,164
58,80,41,161,161,161
59,81,41,163,163,163
60,82,41,129,129,129
61,83,41,108,108,108
62,84,41,116,116,116
63,64,42,106,106,106
64,65,42,98,98,98
65,66,42,103,103,103
66,67,42,146,146,146
67,68,42,158,158,158
68,69,42,156,156,156
69,70,42,160,160,160
70,71,42,157,157,157
71,72,42,160,160,160
72,73,42,156,156,156
73,74,42,160,160,160
74,75,42,158,158,158
75,76,42,162,162,162
76,77,42,163,163,163
77,78,42,164,164,164
78,79,42,163,163,163
79,80,42,162,162,162
80,81,42,164,164,164
81,82,42,133,133,133
82,83,42,109,109,109
83,84,42,110,110,110
84,63,43,128,128,128
85,64,43,97,97,97
86,65,43,100,100,100
87,66,43,113,113,113
88,67,43,156,156,156
89,68,43,159,159,159
90,69,43,161,161,161
91,70,43,154,154,154
92,71,43,158,158,158
93,72,43,160,160,160
94,73,43,156,156,156
95,74,43,158,158,158
96,75,43,159,159,159
97,76,43,161,161,161
98,77,43,160,160,160
99,78,43,160,160,160
100,79,43,164,164,164
101,80,43,160,160,160
102,81,43,164,164,164
103,82,43,135,135,135
104,83,43,118,118,118
105,84,43,111,111,111
106,63,44,108,108,108
107,64,44,101,101,101
108,65,44,100,100,100
109,66,44,129,129,129
110,67,44,162,162,162
111,68,44,160,160,160
112,69,44,160,160,160
113,70,44,157,157,157
114,71,44,159,159,159
115,72,44,158,158,158
116,73,44,157,157,157
117,74,44,156,156,156
118,75,44,160,160,160
119,76,44,156,156,156
120,77,44,158,158,158
121,78,44,158,158,158
122,79,44,162,162,162
123,80,44,159,159,159
124,81,44,162,162,162
125,82,44,139,139,139
126,83,44,120,120,120
127,84,44,111,111,111
128,62,45,130,130,130
129,63,45,100,100,100
130,64,45,96,96,96
131,65,45,103,103,103
132,66,45,133,133,133
133,67,45,149,149,149
134,68,45,153,153,153
135,69,45,150,150,150
136,70,45,143,143,143
137,71,45,142,142,142
138,72,45,146,146,146
139,73,45,142,142,142
140,74,45,141,141,141
141,75,45,142,142,142
142,76,45,141,141,141
143,77,45,137,137,137
144,78,45,137,137,137
145,79,45,138,138,138
146,80,45,150,150,150
147,81,45,160,160,160
148,82,45,136,136,136
149,83,45,113,113,113
150,84,45,113,113,113
