 ,X,Y,Red,Green,Blue
1,68,33,105,105,105
2,69,33,97,97,97
3,70,33,98,98,98
4,71,33,105,105,105
5,72,33,118,118,118
6,73,33,141,141,141
7,74,33,151,151,151
8,75,33,153,153,153
9,76,33,153,153,153
10,77,33,150,150,150
11,78,33,150,150,150
12,79,33,150,150,150
13,80,33,152,152,152
14,81,33,154,154,154
15,82,33,146,146,146
16,83,33,139,139,139
17,84,33,124,124,124
18,67,34,113,113,113
19,68,34,101,101,101
20,69,34,93,93,93
21,70,34,99,99,99
22,71,34,112,112,112
23,72,34,142,142,142
24,73,34,152,152,152
25,74,34,153,153,153
26,75,34,158,158,158
27,76,34,155,155,155
28,77,34,158,158,158
29,78,34,160,160,160
30,79,34,163,163,163
31,80,34,166,166,166
32,81,34,162,162,162
33,82,34,163,163,163
34,83,34,146,146,146
35,84,34,118,118,118
36,67,35,97,97,97
37,68,35,89,89,89
38,69,35,91,91,91
39,70,35,104,104,104
40,71,35,145,145,145
41,72,35,157,157,157
42,73,35,156,156,156
43,74,35,158,158,158
44,75,35,160,160,160
45,76,35,161,161,161
46,77,35,160,160,160
47,78,35,161,161,161
48,79,35,162,162,162
49,80,35,166,166,166
50,81,35,164,164,164
51,82,35,145,145,145
52,83,35,117,117,117
53,84,35,104,104,104
54,66,36,120,120,120
55,67,36,92,92,92
56,68,36,90,90,90
57,69,36,100,100,100
58,70,36,138,138,138
59,71,36,153,153,153
60,72,36,155,155,155
61,73,36,154,154,154
62,74,36,159,159,159
63,75,36,156,156,156
64,76,36,158,158,158
65,77,36,159,159,159
66,78,36,163,163,163
67,79,36,163,163,163
68,80,36,161,161,161
69,81,36,154,154,154
70,82,36,114,114,114
71,83,36,101,101,101
72,84,36,101,101,101
